demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,OrderNum,Order
111,74,128,0,941.067,10,0,0,-1,467,3,111|144|124
112,110,29,0,555.533,10,0,0,-1,506,3,116|115|141
113,49,22,0,631.467,10,0,0,-1,554,3,2|131|139
114,96,59,0,866.467,10,0,0,-1,647,3,93|132|142
115,106,70,0,425.2,10,0,0,-1,290,3,106|103|99
116,136,41,0,1210.47,10,0,0,-1,616,3,111|20|131
117,147,77,0,910.2,10,0,0,-1,492,3,112|140|125
118,62,23,0,503.467,10,0,0,-1,394,3,124|141|24
119,142,62,0,602.067,10,0,0,-1,372,3,117|51|124
120,128,129,0,541.533,10,0,0,-1,398,3,128|131|134
121,136,91,0,1094.6,10,0,0,-1,626,3,145|51|20
122,146,46,0,1061.2,10,0,0,-1,744,3,117|20|95
123,9,74,0,827.533,10,0,0,-1,734,3,17|131|144
124,24,95,0,693.533,10,0,0,-1,463,3,129|35|17
125,117,113,0,611.533,10,0,0,-1,370,3,29|144|130
126,136,118,0,866,10,0,0,-1,487,3,136|140|124
127,21,103,0,727.533,10,0,0,-1,550,3,26|141|15
128,127,11,0,660.6,10,0,0,-1,311,3,127|126|66
129,137,63,0,1193.2,10,0,0,-1,598,3,20|82|103
130,123,138,0,426.467,10,0,0,-1,350,3,123|124|141
131,84,8,0,654.8,10,0,0,-1,340,3,83|68|17
132,142,63,0,1066.33,10,0,0,-1,700,3,140|141|110
133,92,87,0,661.667,10,0,0,-1,558,3,132|125|141
134,20,3,0,421.533,10,0,0,-1,229,3,20|141|15
135,5,132,0,621.533,10,0,0,-1,370,3,5|95|100
136,21,0,0,778.533,10,0,0,-1,543,3,26|79|124
137,112,63,0,1183.8,10,0,0,-1,635,3,112|111|103
138,26,49,0,749.533,10,0,0,-1,439,3,144|20|3
139,49,56,0,717.467,10,0,0,-1,673,3,3|125|19
140,58,108,0,866.867,10,0,0,-1,570,3,58|140|131
141,31,36,0,412.2,10,0,0,-1,361,3,62|131|70
142,9,138,0,700.467,10,0,0,-1,621,3,94|17|132
143,33,74,0,817.867,10,0,0,-1,516,3,33|120|20
144,125,137,0,467.467,10,0,0,-1,328,3,125|15|131
145,43,121,0,713.2,10,0,0,-1,269,3,148|20|125
146,75,60,0,428.4,10,0,0,-1,315,3,37|122|120
147,55,129,0,647.8,10,0,0,-1,294,3,55|142|82
148,132,52,0,626.133,10,0,0,-1,408,3,70|131|144
149,100,144,0,637.467,10,0,0,-1,456,3,99|94|124
150,85,10,0,878.467,10,0,0,-1,542,3,80|141|132
151,59,49,0,894.533,10,0,0,-1,569,3,89|71|131
152,106,136,0,984.667,10,0,0,-1,792,3,41|17|131
153,8,143,0,908.133,10,0,0,-1,823,3,9|15|139
154,9,139,0,593.467,10,0,0,-1,503,3,94|125|134
155,137,40,0,1174.2,10,0,0,-1,553,3,148|133|2
156,34,66,0,685.8,10,0,0,-1,492,3,34|131|94
157,4,71,0,1060.33,10,0,0,-1,637,3,93|17|133
158,33,40,0,939.733,10,0,0,-1,444,3,33|62|102
159,30,53,0,807.467,10,0,0,-1,730,3,126|2|144
160,11,117,0,889.667,10,0,0,-1,651,3,45|2|140
161,47,122,0,693.4,10,0,0,-1,459,3,41|106|94
162,11,12,0,948.667,10,0,0,-1,740,3,48|45|131
163,49,144,0,485.467,10,0,0,-1,427,3,49|125|141
164,141,45,0,527.533,10,0,0,-1,256,3,124|131|125
165,19,132,0,607.533,10,0,0,-1,424,3,56|50|72
166,42,41,0,911.667,10,0,0,-1,380,3,148|133|125
167,70,53,0,594.467,10,0,0,-1,395,3,130|124|29
168,119,52,0,707.2,10,0,0,-1,483,3,125|15|58
169,42,37,0,590.6,10,0,0,-1,394,3,141|131|70
170,147,38,0,920.2,10,0,0,-1,532,3,147|111|131
171,32,133,0,434.933,10,0,0,-1,271,3,129|88|24
172,143,34,0,740.4,10,0,0,-1,603,3,55|142|139
173,32,36,0,570.333,10,0,0,-1,418,3,129|61|120
174,98,26,0,1092.53,10,0,0,-1,549,3,93|132|144
175,118,61,0,425,10,0,0,-1,172,3,118|70|116
176,16,54,0,911.8,10,0,0,-1,705,3,95|11|94
177,50,139,0,372.067,10,0,0,-1,241,3,50|25|27
178,21,66,0,1005.8,10,0,0,-1,642,3,81|141|115
179,135,101,0,1257.67,10,0,0,-1,586,3,144|141|67
180,5,86,0,986.533,10,0,0,-1,592,3,4|11|125
181,50,70,0,582.8,10,0,0,-1,452,3,50|81|131
182,12,91,0,914.133,10,0,0,-1,540,3,58|141|115
183,127,87,0,687.667,10,0,0,-1,738,3,2|15|124
184,98,90,0,1053.53,10,0,0,-1,627,3,11|95|124
185,78,10,0,874.467,10,0,0,-1,470,3,85|20|93
186,147,144,0,585.933,10,0,0,-1,229,3,136|135|90
187,84,109,0,563.933,10,0,0,-1,148,3,68|131|116
188,87,126,0,920.2,10,0,0,-1,540,3,51|141|128
189,26,40,0,998.333,10,0,0,-1,581,3,80|141|131
190,53,103,0,821.533,10,0,0,-1,561,3,58|51|20
191,4,35,0,1040.27,10,0,0,-1,636,3,95|93|72
192,14,66,0,501.8,10,0,0,-1,320,3,94|100|18
193,59,102,0,1016.8,10,0,0,-1,625,3,140|144|125
194,31,19,0,624.4,10,0,0,-1,418,3,31|61|29
195,88,13,0,622.067,10,0,0,-1,619,3,88|25|144
196,59,92,0,796.533,10,0,0,-1,538,3,142|139|124
197,136,52,0,424.667,10,0,0,-1,347,3,135|112|145
198,133,21,0,395.133,10,0,0,-1,213,3,133|20|24
199,93,29,0,602.467,10,0,0,-1,455,3,17|125|141
200,15,50,0,582.933,10,0,0,-1,401,3,15|125|24
201,32,39,0,494.333,10,0,0,-1,326,3,129|61|131
202,19,93,0,759.533,10,0,0,-1,518,3,142|144|131
203,107,59,0,760.533,10,0,0,-1,664,3,113|125|141
204,26,104,0,943.333,10,0,0,-1,496,3,89|33|99
205,100,121,0,563.4,10,0,0,-1,322,3,100|11|98
206,142,45,0,769.533,10,0,0,-1,484,3,29|20|131
207,147,7,0,1250.47,10,0,0,-1,703,3,136|111|90
208,87,108,0,790.533,10,0,0,-1,535,3,144|20|141
209,76,29,0,537.467,10,0,0,-1,487,3,38|116|124
210,34,102,0,611.8,10,0,0,-1,419,3,72|123|131
211,137,64,0,1092.4,10,0,0,-1,530,3,43|20|49
212,30,32,0,782.067,10,0,0,-1,646,3,127|3|73
213,52,76,0,667.267,10,0,0,-1,575,3,58|51|130
214,22,115,0,686.733,10,0,0,-1,508,3,142|144|124
215,65,97,0,627.467,10,0,0,-1,256,3,64|49|3
216,3,138,0,539.467,10,0,0,-1,333,3,3|125|141
217,45,142,0,635.467,10,0,0,-1,485,3,128|3|125
218,24,14,0,588.533,10,0,0,-1,377,3,81|124|17
219,46,32,0,1121.4,10,0,0,-1,691,3,95|100|79
220,74,10,0,1131.07,10,0,0,-1,621,3,90|133|94
221,13,53,0,580.467,10,0,0,-1,345,3,13|147|136
222,8,71,0,668.533,10,0,0,-1,641,3,94|17|141
223,26,121,0,602.867,10,0,0,-1,358,3,27|20|141
224,57,102,0,1096.33,10,0,0,-1,666,3,57|50|20
225,84,77,0,341.067,10,0,0,-1,105,3,84|83|130
226,108,147,0,900.6,10,0,0,-1,887,3,116|113|111
227,48,71,0,656.533,10,0,0,-1,507,3,44|45|124
228,104,148,0,818.067,10,0,0,-1,551,3,104|106|141
229,88,74,0,536.067,10,0,0,-1,449,3,89|25|24
230,142,95,0,800.533,10,0,0,-1,590,3,142|141|17
231,82,105,0,831.133,10,0,0,-1,445,3,80|141|125
232,25,70,0,500.8,10,0,0,-1,382,3,25|20|141
233,13,79,0,752.933,10,0,0,-1,300,3,136|146|51
234,101,86,0,1009.13,10,0,0,-1,487,3,106|99|81
235,123,89,0,559.133,10,0,0,-1,308,3,123|34|35
236,27,115,0,592.733,10,0,0,-1,334,3,27|20|70
237,129,55,0,673.867,10,0,0,-1,484,3,85|20|29
238,79,72,0,448.4,10,0,0,-1,206,3,79|81|131
239,47,59,0,1117.53,10,0,0,-1,690,3,103|94|132
240,112,72,0,582.6,10,0,0,-1,320,3,111|90|141
241,1,102,0,551.8,10,0,0,-1,230,3,17|94|106
242,44,22,0,720.467,10,0,0,-1,549,3,128|125|131
243,19,9,0,793.533,10,0,0,-1,554,3,142|20|15
244,134,147,0,452.067,10,0,0,-1,466,3,20|144|140
245,31,96,0,553.467,10,0,0,-1,347,3,62|131|17
246,111,55,0,534.4,10,0,0,-1,320,3,111|140|26
247,31,4,0,693.467,10,0,0,-1,402,3,130|70|17
248,2,54,0,548.467,10,0,0,-1,501,3,125|131|142
249,8,12,0,798.667,10,0,0,-1,853,3,17|125|124
250,24,123,0,341.8,10,0,0,-1,216,3,24|81|20
251,112,75,0,793.733,10,0,0,-1,505,3,90|140|124
252,95,52,0,981.133,10,0,0,-1,658,3,17|15|142
253,143,3,0,775.533,10,0,0,-1,571,3,52|51|131
254,58,18,0,1084.8,10,0,0,-1,552,3,111|90|17
255,41,124,0,656.067,10,0,0,-1,312,3,41|106|94
256,129,125,0,452.467,10,0,0,-1,208,3,33|130|115
257,120,111,0,454.533,10,0,0,-1,462,3,118|70|144
258,36,87,0,545.667,10,0,0,-1,592,3,39|70|130
259,110,117,0,697.733,10,0,0,-1,603,3,92|94|133
260,70,26,0,468.467,10,0,0,-1,285,3,70|125|24
261,127,105,0,583.6,10,0,0,-1,219,3,126|64|101
262,31,87,0,582.6,10,0,0,-1,458,3,61|131|124
263,76,144,0,521.467,10,0,0,-1,391,3,76|70|124
264,26,30,0,900.533,10,0,0,-1,578,3,27|35|34
265,143,125,0,680.533,10,0,0,-1,550,3,143|52|141
266,2,56,0,685.467,10,0,0,-1,537,3,2|125|124
267,114,44,0,471.4,10,0,0,-1,331,3,130|125|3
268,146,113,0,725.533,10,0,0,-1,500,3,146|87|141
269,143,114,0,739.6,10,0,0,-1,553,3,58|140|81
270,134,64,0,816.533,10,0,0,-1,449,3,20|124|123
271,113,52,0,730.2,10,0,0,-1,473,3,114|131|144
272,15,111,0,533.4,10,0,0,-1,414,3,15|130|140
273,136,29,0,305.667,10,0,0,-1,241,3,136|135|87
274,118,35,0,536.133,10,0,0,-1,320,3,118|15|34
275,54,101,0,1234.2,10,0,0,-1,616,3,87|111|106
276,34,102,0,611.8,10,0,0,-1,419,3,123|130|120
277,12,127,0,938.2,10,0,0,-1,528,3,117|144|125
278,143,113,0,736.867,10,0,0,-1,626,3,143|117|124
279,75,23,0,676.467,10,0,0,-1,608,3,36|39|27
280,103,56,0,852.467,10,0,0,-1,648,3,41|125|139
281,2,23,0,645.467,10,0,0,-1,484,3,125|15|131
282,141,117,0,343.667,10,0,0,-1,310,3,141|134|144
283,112,96,0,862,10,0,0,-1,521,3,140|141|131
284,90,17,0,511.533,10,0,0,-1,273,3,140|20|131
285,89,93,0,721.267,10,0,0,-1,482,3,24|81|124
286,61,22,0,553.467,10,0,0,-1,365,3,131|124|141
287,56,67,0,994.4,10,0,0,-1,670,3,19|51|115
288,82,135,0,380.2,10,0,0,-1,372,3,81|20|87
289,81,105,0,798.333,10,0,0,-1,430,3,81|80|121
290,123,32,0,364.667,10,0,0,-1,230,3,123|72|34
291,52,18,0,1139.8,10,0,0,-1,637,3,28|139|131
292,3,90,0,471.467,10,0,0,-1,344,3,15|131|144
293,13,50,0,927.333,10,0,0,-1,473,3,136|135|81
294,87,40,0,1064,10,0,0,-1,613,3,90|140|102
295,122,29,0,675,10,0,0,-1,547,3,36|39|70
296,74,118,0,788.4,10,0,0,-1,424,3,90|140|124
297,137,37,0,713.133,10,0,0,-1,464,3,43|124|131
298,32,102,0,887.867,10,0,0,-1,387,3,32|80|70
299,119,23,0,651.533,10,0,0,-1,473,3,119|120|124
300,90,93,0,607.533,10,0,0,-1,359,3,140|20|124
301,134,95,0,651.533,10,0,0,-1,407,3,20|124|17
302,118,145,0,652.867,10,0,0,-1,469,3,77|115|124
303,95,21,0,917.467,10,0,0,-1,606,3,96|125|141
304,82,68,0,362.8,10,0,0,-1,253,3,81|20|123
305,71,0,0,766.467,10,0,0,-1,455,3,71|62|94
306,25,4,0,894.067,10,0,0,-1,602,3,81|20|17
307,48,28,0,663.467,10,0,0,-1,605,3,128|2|20
308,13,28,0,557.333,10,0,0,-1,339,3,147|135|51
309,136,36,0,906.4,10,0,0,-1,664,3,146|87|51
310,91,27,0,627.467,10,0,0,-1,469,3,92|17|125
311,118,114,0,244.333,10,0,0,-1,49,3,118|70|77
312,20,92,0,507.533,10,0,0,-1,310,3,141|131|15
313,53,125,0,624.533,10,0,0,-1,391,3,117|51|20
314,147,95,0,1212.47,10,0,0,-1,660,3,90|148|93
315,37,57,0,801.133,10,0,0,-1,654,3,39|124|144
316,111,6,0,936.533,10,0,0,-1,574,3,144|141|124
317,119,25,0,520.667,10,0,0,-1,389,3,119|120|88
318,98,129,0,1058.6,10,0,0,-1,551,3,16|7|61
319,69,97,0,486.733,10,0,0,-1,401,3,120|70|125
320,65,68,0,559.6,10,0,0,-1,461,3,66|67|116
321,96,107,0,691.467,10,0,0,-1,348,3,5|8|103
322,79,4,0,874.467,10,0,0,-1,522,3,79|20|96
323,72,64,0,643.533,10,0,0,-1,453,3,123|131|125
324,58,67,0,901.867,10,0,0,-1,545,3,140|141|131
325,136,104,0,1295.47,10,0,0,-1,634,3,145|111|141
326,117,0,0,803.2,10,0,0,-1,457,3,139|20|125
327,35,23,0,556.333,10,0,0,-1,375,3,35|32|27
328,125,98,0,431.8,10,0,0,-1,245,3,125|132|100
329,94,52,0,742.133,10,0,0,-1,532,3,94|70|133
330,82,117,0,311.2,10,0,0,-1,269,3,81|80|139
331,59,97,0,884.533,10,0,0,-1,679,3,19|139|94
332,61,137,0,541.467,10,0,0,-1,372,3,131|124|134
333,139,106,0,657.533,10,0,0,-1,446,3,144|141|132
334,21,118,0,573.867,10,0,0,-1,423,3,27|144|141
335,143,128,0,876.533,10,0,0,-1,636,3,52|53|124
336,79,67,0,691.467,10,0,0,-1,406,3,79|20|116
337,23,94,0,683.533,10,0,0,-1,494,3,23|24|132
338,136,21,0,717.133,10,0,0,-1,374,3,136|146|145
339,32,103,0,790.933,10,0,0,-1,395,3,89|25|132
340,109,143,0,942.2,10,0,0,-1,717,3,17|131|20
341,55,84,0,792.8,10,0,0,-1,405,3,55|29|131
342,13,117,0,443.467,10,0,0,-1,258,3,147|136|112
343,85,64,0,938.467,10,0,0,-1,554,3,81|141|15
344,99,89,0,699.533,10,0,0,-1,528,3,99|94|124
345,17,145,0,628.533,10,0,0,-1,510,3,15|131|20
346,147,124,0,717.933,10,0,0,-1,372,3,136|112|144
347,51,116,0,563.533,10,0,0,-1,331,3,144|141|124
348,2,142,0,542.467,10,0,0,-1,404,3,3|131|124
349,133,54,0,306.133,10,0,0,-1,272,3,20|144|29
350,51,132,0,512.2,10,0,0,-1,306,3,144|20|124
351,111,49,0,801.533,10,0,0,-1,402,3,144|20|125
352,82,55,0,494.4,10,0,0,-1,348,3,82|27|139
353,62,23,0,503.467,10,0,0,-1,394,3,62|124|27
354,98,61,0,880.733,10,0,0,-1,417,3,11|95|96
355,18,118,0,686.6,10,0,0,-1,315,3,106|41|102
356,91,56,0,784.467,10,0,0,-1,674,3,92|132|19
357,81,47,0,785.333,10,0,0,-1,437,3,81|78|33
358,106,71,0,804.533,10,0,0,-1,505,3,41|110|116
359,130,147,0,611.533,10,0,0,-1,596,3,130|15|111
360,16,54,0,911.8,10,0,0,-1,705,3,95|94|148
361,140,41,0,812.333,10,0,0,-1,402,3,144|141|131
362,0,64,0,745.267,10,0,0,-1,468,3,94|125|67
363,96,135,0,900.667,10,0,0,-1,744,3,93|94|131
364,79,95,0,790.467,10,0,0,-1,471,3,81|61|70
365,95,142,0,822.467,10,0,0,-1,568,3,95|132|131
366,74,66,0,1220.33,10,0,0,-1,643,3,90|140|77
367,74,40,0,1272.87,10,0,0,-1,656,3,90|140|141
368,71,30,0,948.467,10,0,0,-1,564,3,71|81|3
369,81,8,0,650.533,10,0,0,-1,455,3,141|124|132
370,85,16,0,831.467,10,0,0,-1,541,3,81|80|131
371,148,46,0,840.867,10,0,0,-1,523,3,20|131|16
372,82,122,0,425.067,10,0,0,-1,414,3,82|20|124
373,16,59,0,1009.8,10,0,0,-1,694,3,95|100|124
374,143,62,0,763.067,10,0,0,-1,542,3,58|117|81
375,70,146,0,660.533,10,0,0,-1,483,3,70|124|140
376,127,129,0,602.533,10,0,0,-1,590,3,127|3|131
377,99,108,0,304.8,10,0,0,-1,148,3,99|103|41
378,3,88,0,519.533,10,0,0,-1,308,3,3|131|81
379,18,142,0,1000.53,10,0,0,-1,571,3,18|17|124
380,133,44,0,684.933,10,0,0,-1,390,3,144|20|18
381,113,55,0,823.933,10,0,0,-1,542,3,113|120|131
382,10,140,0,946.8,10,0,0,-1,631,3,95|93|124
383,136,29,0,305.667,10,0,0,-1,241,3,136|135|87
384,146,98,0,1101,10,0,0,-1,669,3,90|140|2
385,73,61,0,435.667,10,0,0,-1,147,3,73|35|32
386,50,39,0,618.8,10,0,0,-1,539,3,50|25|124
387,107,21,0,751.533,10,0,0,-1,616,3,121|113|141
388,14,27,0,582.467,10,0,0,-1,445,3,17|132|125
389,8,108,0,459.8,10,0,0,-1,437,3,8|14|99
390,31,85,0,407.267,10,0,0,-1,314,3,31|62|131
391,36,129,0,460.533,10,0,0,-1,444,3,36|70|141
392,129,128,0,648.467,10,0,0,-1,294,3,33|61|125
393,31,135,0,667.6,10,0,0,-1,539,3,131|141|140
394,129,140,0,379.467,10,0,0,-1,259,3,129|71|88
395,72,45,0,447.533,10,0,0,-1,305,3,123|131|15
396,76,142,0,610.467,10,0,0,-1,504,3,77|114|130
397,2,136,0,720.667,10,0,0,-1,648,3,2|125|112
398,77,27,0,484.467,10,0,0,-1,306,3,77|130|133
399,46,139,0,942.8,10,0,0,-1,614,3,46|11|133
400,26,105,0,883.333,10,0,0,-1,491,3,26|131|15
401,110,74,0,786.6,10,0,0,-1,655,3,91|94|17
402,129,2,0,645.467,10,0,0,-1,284,3,129|61|70
403,18,57,0,1138.2,10,0,0,-1,693,3,41|45|89
404,148,109,0,638.2,10,0,0,-1,288,3,133|124|77
405,52,28,0,252.667,10,0,0,-1,99,2,52|55
406,16,54,0,911.8,10,0,0,-1,705,3,95|100|29
407,147,126,0,1315.47,10,0,0,-1,652,3,135|90|144
408,143,10,0,1066.53,10,0,0,-1,790,3,58|140|131
409,2,89,0,563.533,10,0,0,-1,419,3,125|131|129
410,13,68,0,934.933,10,0,0,-1,463,3,13|111|130
411,72,74,0,556.533,10,0,0,-1,548,3,124|141|20
412,145,94,0,709.2,10,0,0,-1,425,3,145|140|144
413,72,78,0,495.4,10,0,0,-1,221,3,72|34|32
414,129,116,0,398.467,10,0,0,-1,227,3,129|61|130
415,90,94,0,579.533,10,0,0,-1,327,3,90|144|132
416,79,16,0,848.467,10,0,0,-1,500,3,20|124|94
417,111,143,0,545.267,10,0,0,-1,300,3,90|139|117
418,87,99,0,730.2,10,0,0,-1,468,3,117|140|144
419,34,143,0,649.133,10,0,0,-1,584,3,34|123|144
420,23,30,0,987.533,10,0,0,-1,683,3,23|141|127
421,64,36,0,654.4,10,0,0,-1,576,3,102|107|115
422,135,101,0,1257.67,10,0,0,-1,586,3,135|148|121
423,129,40,0,980.267,10,0,0,-1,483,3,61|62|126
424,37,27,0,649.467,10,0,0,-1,460,3,38|70|124
425,8,47,0,360.8,10,0,0,-1,351,3,8|14|103
426,90,11,0,790.533,10,0,0,-1,464,3,140|131|93
427,47,54,0,1019.53,10,0,0,-1,701,3,47|125|70
428,104,84,0,788.067,10,0,0,-1,375,3,106|94|17
429,31,112,0,603.6,10,0,0,-1,502,3,62|130|131
430,57,103,0,892.067,10,0,0,-1,647,3,59|140|20
431,58,7,0,931.533,10,0,0,-1,626,3,140|20|9
432,147,122,0,938.2,10,0,0,-1,604,3,147|136|20
433,89,117,0,447.333,10,0,0,-1,376,3,89|24|20
434,87,11,0,873.2,10,0,0,-1,558,3,51|140|123
435,78,92,0,669.467,10,0,0,-1,332,3,81|20|17
436,51,67,0,799.533,10,0,0,-1,457,3,51|20|77
437,94,102,0,414.8,10,0,0,-1,172,3,94|99|41
438,115,145,0,593.533,10,0,0,-1,506,3,115|124|20
439,111,17,0,580.533,10,0,0,-1,298,3,90|144|20
440,18,75,0,830.4,10,0,0,-1,462,3,18|94|17
441,72,59,0,502.467,10,0,0,-1,502,3,123|141|29
442,58,100,0,865.533,10,0,0,-1,581,3,51|140|141
443,39,143,0,713.133,10,0,0,-1,568,3,39|141|53
444,18,43,0,966.067,10,0,0,-1,650,3,18|132|141
