demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,OrderNum,Order
32,133,176,0,425.533,10,0,0,-1,405,3,77|4|7
33,137,147,0,504.133,10,0,0,-1,277,3,137|172|183
34,128,93,0,696,10,0,0,-1,687,3,128|64|68
35,95,5,0,476.333,10,0,0,-1,413,3,96|172|137
36,105,28,0,870,10,0,0,-1,898,3,105|82|79
37,177,77,0,380.067,10,0,0,-1,377,3,177|49|75
38,196,105,0,596.133,10,0,0,-1,610,3,38|37|12
39,180,186,0,793.533,10,0,0,-1,782,3,180|110|129
40,176,29,0,801.4,10,0,0,-1,823,3,9|6|133
41,127,29,0,777,10,0,0,-1,747,3,130|64|82
42,196,177,0,168.6,10,0,0,-1,99,3,196|181|165
43,123,9,0,1033.33,10,0,0,-1,1170,3,61|64|18
44,122,31,0,495.667,10,0,0,-1,635,3,69|64|68
45,18,153,0,249.267,10,0,0,-1,302,3,18|30|32
46,16,85,0,503.333,10,0,0,-1,713,3,16|12|83
47,0,79,0,786.133,10,0,0,-1,696,3,7|6|153
48,8,28,0,775.667,10,0,0,-1,835,3,4|152|78
49,120,24,0,942.733,10,0,0,-1,960,3,8|7|153
50,130,94,0,779,10,0,0,-1,777,3,14|64|68
51,154,30,0,341.933,10,0,0,-1,252,3,154|183|196
52,166,192,0,756,10,0,0,-1,643,3,166|172|8
53,77,123,0,923.667,10,0,0,-1,855,3,152|83|121
54,141,184,0,536.4,10,0,0,-1,352,3,141|138|97
55,188,104,0,1009.07,10,0,0,-1,1163,3,21|183|19
56,188,164,0,598.667,10,0,0,-1,529,3,23|21|29
57,73,120,0,835,10,0,0,-1,644,3,74|3|115
58,86,10,0,467.333,10,0,0,-1,485,3,63|19|18
59,131,188,0,815.2,10,0,0,-1,883,3,185|167|28
60,195,139,0,614.2,10,0,0,-1,728,3,195|173|3
61,14,155,0,397.467,10,0,0,-1,536,3,14|68|83
62,44,18,0,523.8,10,0,0,-1,603,3,44|155|38
63,139,71,0,625.8,10,0,0,-1,730,3,6|4|77
64,184,59,0,675.933,10,0,0,-1,563,3,186|183|70
65,14,26,0,618,10,0,0,-1,725,3,68|150|183
66,70,13,0,454.667,10,0,0,-1,448,3,70|183|196
67,184,66,0,578.667,10,0,0,-1,728,3,183|37|14
68,69,147,0,471.467,10,0,0,-1,545,3,64|19|154
69,41,18,0,750.6,10,0,0,-1,672,3,42|185|32
70,140,185,0,492.067,10,0,0,-1,549,3,138|174|98
71,114,18,0,787,10,0,0,-1,752,3,191|6|152
72,107,90,0,777,10,0,0,-1,872,3,107|82|97
73,122,142,0,935.667,10,0,0,-1,1060,3,69|19|82
74,46,175,0,907.533,10,0,0,-1,657,3,183|133|8
75,131,64,0,735.933,10,0,0,-1,796,3,6|4|82
76,108,157,0,582.2,10,0,0,-1,715,3,108|64|82
77,119,131,0,425.667,10,0,0,-1,331,3,119|1|6
78,86,155,0,530,10,0,0,-1,435,3,144|67|37
79,184,64,0,471.667,10,0,0,-1,645,3,184|38|12
80,144,113,0,916,10,0,0,-1,913,3,63|37|153
81,166,5,0,435.867,10,0,0,-1,477,3,166|146|3
82,81,176,0,967.6,10,0,0,-1,777,3,87|88|7
83,36,118,0,993.867,10,0,0,-1,620,3,158|173|174
84,183,194,0,587,10,0,0,-1,453,3,92|99|134
85,50,81,0,864.333,10,0,0,-1,860,3,26|70|148
86,111,123,0,1233.73,10,0,0,-1,983,3,137|97|154
87,123,175,0,1162.33,10,0,0,-1,1271,3,128|68|8
88,60,114,0,943.733,10,0,0,-1,1005,3,69|18|152
89,180,27,0,970,10,0,0,-1,1070,3,102|68|37
90,20,35,0,494.667,10,0,0,-1,544,3,20|29|183
91,127,25,0,908.267,10,0,0,-1,793,3,127|130|83
92,96,42,0,608.867,10,0,0,-1,538,3,183|75|162
93,91,17,0,618.667,10,0,0,-1,475,3,183|158|12
94,131,81,0,791.267,10,0,0,-1,853,3,6|163|82
95,137,182,0,523.467,10,0,0,-1,736,3,134|6|131
96,35,168,0,499.133,10,0,0,-1,398,3,37|160|152
97,174,57,0,854.067,10,0,0,-1,937,3,6|3|75
98,37,164,0,399.6,10,0,0,-1,259,3,37|38|48
99,48,109,0,864.667,10,0,0,-1,921,3,38|12|130
100,164,106,0,721.067,10,0,0,-1,897,3,165|181|12
101,126,156,0,796.667,10,0,0,-1,924,3,121|130|38
102,54,67,0,764.067,10,0,0,-1,781,3,29|70|148
103,2,102,0,856.2,10,0,0,-1,905,3,75|38|106
104,47,11,0,670.333,10,0,0,-1,640,3,46|183|158
105,144,41,0,804.933,10,0,0,-1,1026,3,18|37|42
106,157,64,0,516.533,10,0,0,-1,626,3,158|37|18
107,152,171,0,426.533,10,0,0,-1,354,3,153|154|70
108,49,66,0,630.2,10,0,0,-1,782,3,165|181|13
109,66,47,0,544.333,10,0,0,-1,661,3,68|19|37
110,124,176,0,1092.73,10,0,0,-1,1184,3,129|14|8
111,189,103,0,1064.4,10,0,0,-1,1306,3,43|162|37
112,161,107,0,612.4,10,0,0,-1,895,3,187|186|37
113,55,34,0,593.533,10,0,0,-1,493,3,171|92|196
114,186,176,0,715.4,10,0,0,-1,454,3,183|154|9
115,193,28,0,840.667,10,0,0,-1,846,3,142|169|29
116,184,178,0,582.333,10,0,0,-1,746,3,196|32|15
117,132,13,0,637.133,10,0,0,-1,517,3,135|77|37
118,93,192,0,738.8,10,0,0,-1,623,3,183|75|131
119,80,116,0,868.867,10,0,0,-1,831,3,87|30|152
120,78,189,0,717.2,10,0,0,-1,844,3,79|133|42
121,47,123,0,975.467,10,0,0,-1,1225,3,165|181|37
122,17,186,0,480.133,10,0,0,-1,441,3,17|16|13
123,158,116,0,694,10,0,0,-1,448,3,158|152|77
124,70,7,0,511,10,0,0,-1,443,3,183|154|77
125,169,105,0,792.4,10,0,0,-1,989,3,162|181|37
126,136,18,0,805.067,10,0,0,-1,752,3,6|4|3
127,136,72,0,685.8,10,0,0,-1,829,3,139|4|152
128,142,14,0,724.933,10,0,0,-1,875,3,5|4|3
129,56,76,0,713.4,10,0,0,-1,821,3,51|26|173
130,61,31,0,447.667,10,0,0,-1,559,3,61|64|68
131,16,58,0,936.8,10,0,0,-1,963,3,12|154|26
132,125,38,0,609.667,10,0,0,-1,783,3,123|124|128
133,193,21,0,766.733,10,0,0,-1,903,3,194|143|162
134,56,184,0,676.933,10,0,0,-1,625,3,59|58|78
135,129,55,0,838.333,10,0,0,-1,784,3,129|150|29
136,145,117,0,940,10,0,0,-1,692,3,156|165|134
137,149,47,0,536,10,0,0,-1,545,3,69|67|30
138,17,79,0,574.467,10,0,0,-1,596,3,17|12|158
139,140,129,0,859.133,10,0,0,-1,899,3,135|4|32
140,120,57,0,1130.67,10,0,0,-1,1026,3,8|77|70
141,26,35,0,461.667,10,0,0,-1,443,3,29|79|158
142,14,90,0,675,10,0,0,-1,747,3,68|19|92
143,94,178,0,727.133,10,0,0,-1,785,3,186|196|15
144,136,72,0,685.8,10,0,0,-1,829,3,174|7|75
145,195,122,0,788.733,10,0,0,-1,677,3,38|18|150
146,129,72,0,590,10,0,0,-1,693,3,68|19|83
147,45,66,0,714,10,0,0,-1,783,3,47|196|12
148,43,13,0,733.4,10,0,0,-1,833,3,143|168|32
149,157,119,0,896.4,10,0,0,-1,618,3,156|155|183
150,84,44,0,363.8,10,0,0,-1,356,3,154|183|158
151,174,27,0,625.133,10,0,0,-1,853,3,4|77|79
152,111,12,0,774.6,10,0,0,-1,535,3,112|137|38
153,164,180,0,864.067,10,0,0,-1,1049,3,163|181|38
154,54,68,0,635.533,10,0,0,-1,662,3,78|183|38
155,106,158,0,571.2,10,0,0,-1,596,3,129|14|37
156,37,169,0,540.133,10,0,0,-1,474,3,37|38|164
157,38,166,0,392.267,10,0,0,-1,159,3,38|196|158
158,124,137,0,886.467,10,0,0,-1,1011,3,124|61|128
159,39,174,0,568.2,10,0,0,-1,685,3,181|183|75
160,79,102,0,830.333,10,0,0,-1,839,3,165|158|32
161,16,58,0,936.8,10,0,0,-1,963,3,16|10|78
162,124,166,0,765.2,10,0,0,-1,792,3,128|127|38
163,119,50,0,1065.33,10,0,0,-1,1046,3,8|6|75
164,154,190,0,601.2,10,0,0,-1,589,3,146|3|174
165,109,188,0,1047,10,0,0,-1,1155,3,128|69|67
166,107,96,0,591,10,0,0,-1,699,3,129|68|183
167,104,38,0,512.2,10,0,0,-1,684,3,106|107|35
168,19,163,0,384.467,10,0,0,-1,585,3,30|35|160
169,177,80,0,643.467,10,0,0,-1,437,3,186|183|148
170,72,17,0,664.467,10,0,0,-1,545,3,71|184|158
171,11,171,0,604.4,10,0,0,-1,555,3,12|37|160
172,180,186,0,793.533,10,0,0,-1,782,3,128|67|68
173,6,54,0,644.867,10,0,0,-1,721,3,3|77|173
174,75,13,0,487.667,10,0,0,-1,382,3,75|158|32
175,56,109,0,1271.2,10,0,0,-1,1213,3,57|73|83
176,70,7,0,511,10,0,0,-1,443,3,183|154|3
177,15,163,0,538.733,10,0,0,-1,445,3,68|19|186
178,153,123,0,818.667,10,0,0,-1,768,3,83|19|144
179,138,122,0,1022.33,10,0,0,-1,928,3,77|158|32
180,188,177,0,471.667,10,0,0,-1,467,3,51|28|79
181,46,144,0,650,10,0,0,-1,750,3,165|37|30
182,28,105,0,835.067,10,0,0,-1,893,3,29|74|196
183,118,40,0,626.333,10,0,0,-1,588,3,118|1|143
184,94,108,0,712.133,10,0,0,-1,773,3,94|183|15
185,128,73,0,700,10,0,0,-1,712,3,61|67|82
186,190,21,0,809.733,10,0,0,-1,1013,3,191|7|29
187,196,149,0,489.267,10,0,0,-1,392,3,196|37|19
188,138,69,0,849.333,10,0,0,-1,809,3,134|3|89
189,99,47,0,392.467,10,0,0,-1,289,3,92|183|48
190,147,126,0,958.4,10,0,0,-1,1236,3,177|12|14
191,122,46,0,659.467,10,0,0,-1,776,3,69|64|165
192,125,40,0,1111.2,10,0,0,-1,1359,3,69|19|30
193,108,70,0,666,10,0,0,-1,700,3,129|64|148
194,80,120,0,1019.87,10,0,0,-1,910,3,80|37|153
195,69,164,0,498.8,10,0,0,-1,680,3,69|83|48
196,59,42,0,976.867,10,0,0,-1,974,3,57|50|169
197,102,26,0,950,10,0,0,-1,1011,3,109|127|148
198,26,127,0,758.2,10,0,0,-1,968,3,29|79|82
199,182,11,0,926.4,10,0,0,-1,986,3,189|162|32
200,134,108,0,826.2,10,0,0,-1,829,3,3|77|14
201,47,13,0,562.333,10,0,0,-1,556,3,46|177|38
202,48,89,0,512.933,10,0,0,-1,452,3,181|38|32
203,104,187,0,819.533,10,0,0,-1,788,3,107|15|165
204,184,35,0,359.8,10,0,0,-1,232,3,184|183|38
205,75,174,0,396.267,10,0,0,-1,454,3,75|173|3
206,57,151,0,670.333,10,0,0,-1,732,3,50|26|79
207,21,42,0,632.2,10,0,0,-1,818,3,29|78|79
208,133,150,0,497.067,10,0,0,-1,487,3,75|183|19
209,108,153,0,493.2,10,0,0,-1,739,3,179|107|19
210,179,94,0,870,10,0,0,-1,934,3,108|68|154
211,61,133,0,675.8,10,0,0,-1,737,3,60|67|64
212,94,14,0,612.133,10,0,0,-1,596,3,79|165|13
213,170,44,0,391.8,10,0,0,-1,306,3,170|166|46
214,33,124,0,724.4,10,0,0,-1,737,3,32|30|61
215,16,140,0,733.933,10,0,0,-1,780,3,16|32|77
216,140,177,0,499.8,10,0,0,-1,592,3,138|134|77
217,196,193,0,752,10,0,0,-1,573,3,158|183|132
218,111,32,0,683.6,10,0,0,-1,456,3,112|135|4
219,134,65,0,813.533,10,0,0,-1,667,3,3|152|19
220,0,74,0,722.133,10,0,0,-1,669,3,9|8|173
221,6,79,0,515.933,10,0,0,-1,510,3,6|4|2
222,184,34,0,343.8,10,0,0,-1,317,3,165|155|196
223,153,110,0,655.667,10,0,0,-1,710,3,83|19|60
224,110,34,0,497.2,10,0,0,-1,687,3,127|129|19
225,88,119,0,910.267,10,0,0,-1,778,3,88|154|100
226,175,57,0,1061.67,10,0,0,-1,1004,3,6|3|75
227,135,68,0,656,10,0,0,-1,513,3,132|91|154
228,154,45,0,215.8,10,0,0,-1,223,3,154|183|196
229,52,5,0,577.333,10,0,0,-1,672,3,25|95|97
230,149,11,0,374.4,10,0,0,-1,513,3,149|19|18
231,84,175,0,698.2,10,0,0,-1,686,3,84|146|7
232,76,187,0,246.867,10,0,0,-1,201,3,76|2|77
233,161,108,0,658.4,10,0,0,-1,920,3,187|165|32
234,166,45,0,258.8,10,0,0,-1,273,3,166|147|177
235,90,30,0,699.867,10,0,0,-1,479,3,97|92|183
236,144,19,0,162.733,10,0,0,-1,241,3,144|149|150
237,172,155,0,448.467,10,0,0,-1,266,3,172|97|96
238,130,95,0,698,10,0,0,-1,686,3,130|19|154
239,177,188,0,606.267,10,0,0,-1,553,3,177|70|29
240,81,120,0,1098.2,10,0,0,-1,937,3,88|18|3
241,166,16,0,533.667,10,0,0,-1,473,3,183|158|38
242,107,53,0,1005.33,10,0,0,-1,948,3,107|14|19
243,134,13,0,709.667,10,0,0,-1,537,3,134|135|152
244,73,5,0,441.867,10,0,0,-1,575,3,183|154|152
245,68,133,0,407.8,10,0,0,-1,500,3,19|18|153
246,55,13,0,700.533,10,0,0,-1,611,3,171|96|158
247,196,49,0,212.267,10,0,0,-1,102,3,196|195|155
248,1,56,0,1028.87,10,0,0,-1,1031,3,3|77|153
249,148,47,0,279.467,10,0,0,-1,275,3,154|186|48
250,38,4,0,475.733,10,0,0,-1,508,3,38|183|133
251,114,94,0,823.333,10,0,0,-1,872,3,114|4|162
252,131,178,0,843.933,10,0,0,-1,1016,3,167|165|32
253,79,175,0,826,10,0,0,-1,560,3,70|152|6
254,58,17,0,962.533,10,0,0,-1,841,3,58|25|92
255,46,135,0,501.733,10,0,0,-1,657,3,147|183|75
256,144,33,0,255.4,10,0,0,-1,504,3,149|82|18
257,61,156,0,632.667,10,0,0,-1,644,3,61|128|158
258,50,46,0,548.333,10,0,0,-1,580,3,26|29|183
259,176,43,0,512.667,10,0,0,-1,453,3,176|1|142
260,23,138,0,585.733,10,0,0,-1,651,3,21|26|94
261,129,51,0,806,10,0,0,-1,864,3,129|150|70
262,91,47,0,335.467,10,0,0,-1,270,3,92|186|165
263,79,45,0,334.8,10,0,0,-1,293,3,79|70|165
264,49,174,0,518.733,10,0,0,-1,658,3,183|173|4
265,31,2,0,450.733,10,0,0,-1,399,3,31|37|152
266,11,53,0,856.467,10,0,0,-1,859,3,30|37|158
267,194,56,0,964.867,10,0,0,-1,982,3,143|167|29
268,72,190,0,816.8,10,0,0,-1,612,3,79|183|100
269,121,170,0,808.2,10,0,0,-1,771,3,128|14|19
270,81,10,0,550.933,10,0,0,-1,501,3,87|88|18
271,149,43,0,783.733,10,0,0,-1,900,3,149|82|143
272,14,31,0,215.2,10,0,0,-1,448,3,14|19|12
273,196,41,0,669.467,10,0,0,-1,520,3,186|187|42
274,102,55,0,1119.33,10,0,0,-1,999,3,107|64|68
275,136,80,0,963,10,0,0,-1,907,3,139|77|173
276,81,41,0,911.067,10,0,0,-1,957,3,81|19|168
277,108,50,0,950,10,0,0,-1,1013,3,14|68|78
278,110,76,0,795.533,10,0,0,-1,897,3,110|129|148
279,70,193,0,668,10,0,0,-1,593,3,183|100|8
280,50,66,0,931.4,10,0,0,-1,886,3,26|29|82
281,80,1,0,853.867,10,0,0,-1,827,3,82|30|160
282,47,114,0,883.933,10,0,0,-1,573,3,47|162|8
283,15,139,0,724.6,10,0,0,-1,852,3,32|37|160
284,144,34,0,285.733,10,0,0,-1,496,3,149|82|30
285,124,41,0,1036.2,10,0,0,-1,1251,3,130|68|167
286,138,39,0,493.4,10,0,0,-1,534,3,135|3|77
287,136,38,0,588.6,10,0,0,-1,625,3,174|6|133
288,77,66,0,638.4,10,0,0,-1,639,3,152|153|64
289,30,59,0,838.667,10,0,0,-1,677,3,30|38|51
290,96,44,0,452.8,10,0,0,-1,265,3,92|183|184
291,39,86,0,588.4,10,0,0,-1,634,3,39|38|18
292,172,41,0,477.467,10,0,0,-1,717,3,138|7|5
293,69,155,0,449.133,10,0,0,-1,527,3,66|19|35
294,54,46,0,443,10,0,0,-1,495,3,55|25|165
295,89,11,0,314.2,10,0,0,-1,423,3,19|18|30
296,165,178,0,573.333,10,0,0,-1,726,3,38|37|107
297,176,72,0,805.067,10,0,0,-1,795,3,0|4|3
298,13,148,0,384,10,0,0,-1,454,3,12|30|18
299,105,76,0,707.533,10,0,0,-1,813,3,14|13|152
300,176,135,0,403.733,10,0,0,-1,359,3,0|9|7
301,125,142,0,1044.67,10,0,0,-1,1261,3,123|68|153
302,131,69,0,808.2,10,0,0,-1,856,3,167|162|187
303,140,130,0,928.133,10,0,0,-1,964,3,141|135|14
304,183,47,0,236.467,10,0,0,-1,217,3,186|165|45
305,139,157,0,544.6,10,0,0,-1,662,3,139|4|183
306,56,48,0,716.4,10,0,0,-1,602,3,50|28|73
307,129,94,0,688,10,0,0,-1,759,3,64|89|150
308,32,80,0,416.733,10,0,0,-1,459,3,32|13|63
309,25,16,0,768.667,10,0,0,-1,548,3,95|92|183
310,60,76,0,616.2,10,0,0,-1,771,3,60|19|154
311,176,52,0,930.667,10,0,0,-1,707,3,176|4|171
312,66,45,0,509.667,10,0,0,-1,625,3,65|68|30
313,13,52,0,723.467,10,0,0,-1,788,3,32|37|29
314,177,57,0,670.267,10,0,0,-1,485,3,186|183|51
315,18,55,0,669.267,10,0,0,-1,540,3,30|158|183
316,77,177,0,235.467,10,0,0,-1,235,3,77|163|165
317,73,182,0,657.2,10,0,0,-1,865,3,73|74|5
318,194,46,0,451.867,10,0,0,-1,697,3,8|3|163
319,34,170,0,526.867,10,0,0,-1,269,3,38|196|195
320,166,30,0,431.867,10,0,0,-1,302,3,183|158|196
321,13,53,0,812.467,10,0,0,-1,833,3,37|158|183
322,79,119,0,864.4,10,0,0,-1,584,3,94|95|96
323,57,61,0,1062.67,10,0,0,-1,1009,3,50|51|83
324,44,130,0,726.067,10,0,0,-1,776,3,187|158|38
325,52,31,0,559.533,10,0,0,-1,579,3,52|55|95
326,123,133,0,765.8,10,0,0,-1,930,3,61|69|82
327,135,14,0,719.8,10,0,0,-1,623,3,99|91|38
328,67,193,0,793.333,10,0,0,-1,958,3,68|148|5
329,26,10,0,641.667,10,0,0,-1,697,3,26|29|35
330,134,10,0,798.667,10,0,0,-1,588,3,97|92|38
331,179,29,0,811,10,0,0,-1,896,3,108|107|19
332,39,115,0,893,10,0,0,-1,616,3,158|99|100
333,83,0,0,609.2,10,0,0,-1,633,3,148|146|152
334,79,8,0,661,10,0,0,-1,458,3,171|95|172
335,171,81,0,694.467,10,0,0,-1,471,3,95|183|88
336,56,151,0,739.867,10,0,0,-1,777,3,56|50|26
337,32,123,0,714.4,10,0,0,-1,734,3,32|19|68
338,183,191,0,588,10,0,0,-1,416,3,183|146|152
339,182,128,0,1073.67,10,0,0,-1,1324,3,42|185|15
340,144,114,0,877.467,10,0,0,-1,992,3,69|68|37
341,56,151,0,739.867,10,0,0,-1,777,3,57|26|183
342,44,101,0,846.067,10,0,0,-1,1004,3,45|32|129
343,102,23,0,1062,10,0,0,-1,1211,3,104|107|18
344,56,185,0,971.6,10,0,0,-1,867,3,50|51|26
345,128,153,0,519.2,10,0,0,-1,701,3,129|14|30
346,180,100,0,941,10,0,0,-1,957,3,106|14|82
347,23,30,0,596.867,10,0,0,-1,706,3,29|79|38
348,141,169,0,364.6,10,0,0,-1,552,3,138|7|162
349,1,24,0,819.733,10,0,0,-1,898,3,8|3|152
350,158,162,0,301.2,10,0,0,-1,360,3,196|195|155
351,43,76,0,455,10,0,0,-1,640,3,42|143|131
352,122,191,0,1015.33,10,0,0,-1,1091,3,122|69|37
353,101,21,0,969,10,0,0,-1,1098,3,130|19|37
354,81,42,0,829.067,10,0,0,-1,869,3,80|88|167
355,56,43,0,1090.6,10,0,0,-1,958,3,50|28|70
356,126,190,0,1215.33,10,0,0,-1,1359,3,122|19|7
357,53,155,0,563.333,10,0,0,-1,501,3,53|55|183
358,32,122,0,567.4,10,0,0,-1,575,3,12|30|19
359,25,16,0,768.667,10,0,0,-1,548,3,25|96|38
360,101,100,0,926,10,0,0,-1,914,3,102|127|148
361,127,100,0,797,10,0,0,-1,714,3,129|19|91
362,47,114,0,883.933,10,0,0,-1,573,3,45|162|167
363,120,20,0,995.733,10,0,0,-1,1063,3,6|4|78
364,122,192,0,1126.33,10,0,0,-1,1234,3,127|64|194
365,3,39,0,362.867,10,0,0,-1,386,3,3|152|184
366,194,73,0,613.4,10,0,0,-1,642,3,98|131|163
367,190,24,0,836.733,10,0,0,-1,960,3,190|8|3
368,128,171,0,868.267,10,0,0,-1,782,3,130|129|14
369,38,59,0,803,10,0,0,-1,589,3,196|165|26
