demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,OrderNum,Order
49,224,617,0,1737,10,0,0,-1,1446,3,49|614|740
50,218,137,0,1521.2,10,0,0,-1,2000,3,82|441|20
51,541,548,0,649.667,10,0,0,-1,774,3,538|535|400
52,676,608,0,976.467,10,0,0,-1,1008,3,676|354|404
53,662,153,0,1025.87,10,0,0,-1,1056,3,47|628|292
54,102,171,0,1317.33,10,0,0,-1,1298,3,102|314|196
55,723,588,0,1293.07,10,0,0,-1,1276,3,205|408|223
56,35,241,0,1280,10,0,0,-1,1035,3,52|48|242
57,131,545,0,1993.2,10,0,0,-1,1917,3,466|628|18
58,230,737,0,1609.47,10,0,0,-1,1340,3,613|201|411
59,208,445,0,1382.13,10,0,0,-1,1520,3,208|704|751
60,242,661,0,1223.33,10,0,0,-1,1042,3,506|614|24
61,58,39,0,1547.47,10,0,0,-1,1452,3,58|194|403
62,361,717,0,1216.13,10,0,0,-1,1224,3,361|650|267
63,35,260,0,1567,10,0,0,-1,1281,3,164|162|512
64,354,411,0,956.267,10,0,0,-1,651,3,676|678|293
65,512,584,0,1309.07,10,0,0,-1,1206,3,240|505|639
66,28,239,0,923,10,0,0,-1,823,3,28|24|240
67,16,346,0,1679.13,10,0,0,-1,1629,3,315|243|727
68,423,373,0,1258.33,10,0,0,-1,1245,3,150|314|316
69,274,509,0,1391.93,10,0,0,-1,1320,3,274|250|487
70,162,713,0,676.133,10,0,0,-1,612,3,202|408|97
71,552,707,0,1294,10,0,0,-1,1206,3,130|131|714
72,368,639,0,1486.07,10,0,0,-1,1263,3,653|273|162
73,446,713,0,1435.47,10,0,0,-1,1828,3,4|751|704
74,615,411,0,514.333,10,0,0,-1,622,3,196|393|726
75,211,355,0,1419.27,10,0,0,-1,1565,3,740|704|137
76,555,257,0,1118.13,10,0,0,-1,1094,3,555|143|676
77,332,586,0,780.067,10,0,0,-1,849,3,668|691|266
78,105,207,0,1059.53,10,0,0,-1,928,3,100|31|741
79,488,264,0,1850.8,10,0,0,-1,1799,3,488|140|431
80,457,599,0,1884.47,10,0,0,-1,1962,3,454|233|635
81,538,672,0,1571.93,10,0,0,-1,1667,3,431|437|347
82,706,217,0,1302.53,10,0,0,-1,1433,3,69|52|635
83,223,545,0,1535,10,0,0,-1,1286,3,224|18|624
84,580,467,0,1256.8,10,0,0,-1,1280,3,671|60|564
85,726,53,0,655.333,10,0,0,-1,761,3,411|408|49
86,665,192,0,1736.87,10,0,0,-1,1928,3,399|226|576
87,21,723,0,760.867,10,0,0,-1,942,3,0|237|741
88,40,412,0,1038.13,10,0,0,-1,852,3,44|47|51
89,598,190,0,2396.87,10,0,0,-1,2317,3,434|41|577
90,478,614,0,961,10,0,0,-1,956,3,456|462|24
91,672,81,0,1362.47,10,0,0,-1,1180,3,151|455|594
92,390,704,0,1135.53,10,0,0,-1,1073,3,231|705|506
93,410,297,0,1489.2,10,0,0,-1,1400,3,471|470|353
94,201,738,0,1242.73,10,0,0,-1,1082,3,725|110|624
95,535,467,0,666.733,10,0,0,-1,664,3,430|336|141
96,337,207,0,1493.2,10,0,0,-1,1441,3,548|692|590
97,10,172,0,1506.2,10,0,0,-1,1288,3,272|718|309
98,623,34,0,1239.33,10,0,0,-1,993,3,145|507|509
99,605,658,0,1127,10,0,0,-1,1235,3,608|375|728
100,573,236,0,1354.47,10,0,0,-1,1332,3,61|671|98
101,749,652,0,1100.73,10,0,0,-1,1167,3,737|314|507
102,696,69,0,847,10,0,0,-1,1030,3,697|456|472
103,224,654,0,1106.6,10,0,0,-1,1141,3,28|167|200
104,700,725,0,1151.2,10,0,0,-1,1323,3,691|268|594
105,334,636,0,1176.47,10,0,0,-1,994,3,335|333|233
106,705,312,0,1357,10,0,0,-1,1250,3,487|614|512
107,692,447,0,1316.87,10,0,0,-1,1599,3,268|228|443
108,332,363,0,2219.27,10,0,0,-1,2246,3,691|590|162
109,321,298,0,1570.07,10,0,0,-1,1480,3,624|506|408
110,641,132,0,1418.73,10,0,0,-1,1483,3,590|455|354
111,195,648,0,1499.13,10,0,0,-1,1256,3,83|712|234
112,102,267,0,1189.73,10,0,0,-1,1320,3,427|321|508
113,377,106,0,1355,10,0,0,-1,1129,3,23|498|734
114,226,429,0,624.333,10,0,0,-1,626,3,41|40|642
115,623,627,0,775.467,10,0,0,-1,712,3,623|742|365
116,426,202,0,1093.47,10,0,0,-1,1104,3,150|545|242
117,676,549,0,1207.47,10,0,0,-1,1277,3,676|451|588
118,733,380,0,821.333,10,0,0,-1,808,3,733|723|25
119,11,377,0,1702.13,10,0,0,-1,1404,3,718|316|83
120,358,523,0,1192.13,10,0,0,-1,994,3,154|183|98
121,667,260,0,1652.2,10,0,0,-1,1627,3,472|18|309
122,304,312,0,1125.2,10,0,0,-1,903,3,602|603|196
123,478,50,0,647.067,10,0,0,-1,690,3,667|590|253
124,178,71,0,1592.13,10,0,0,-1,1432,3,411|503|233
125,468,617,0,2284.53,10,0,0,-1,1975,3,354|186|33
126,328,704,0,1249.67,10,0,0,-1,1553,3,665|588|402
127,457,161,0,1311.33,10,0,0,-1,1199,3,459|595|164
128,527,172,0,686.2,10,0,0,-1,615,3,741|704|734
129,728,642,0,1215.07,10,0,0,-1,1179,3,730|503|234
130,609,511,0,790.4,10,0,0,-1,540,3,69|96|110
131,15,183,0,1584.2,10,0,0,-1,1534,3,314|508|7
132,404,427,0,1386,10,0,0,-1,1171,3,404|378|374
133,351,137,0,576.133,10,0,0,-1,594,3,352|262|183
134,247,721,0,579.733,10,0,0,-1,779,3,408|205|600
135,474,753,0,2362.73,10,0,0,-1,2057,3,679|97|30
136,412,224,0,967.4,10,0,0,-1,958,3,412|525|167
137,175,367,0,771.733,10,0,0,-1,678,3,175|173|581
138,354,72,0,1241.4,10,0,0,-1,1077,3,357|586|594
139,619,412,0,1119.93,10,0,0,-1,1156,3,619|427|546
140,684,440,0,1445.73,10,0,0,-1,1437,3,684|335|610
141,126,15,0,2245.07,10,0,0,-1,2314,3,129|131|462
142,483,242,0,1356,10,0,0,-1,1341,3,478|697|161
143,229,279,0,580.467,10,0,0,-1,547,3,229|224|35
144,332,351,0,999.933,10,0,0,-1,1125,3,668|126|455
145,598,576,0,2201.87,10,0,0,-1,2103,3,213|641|262
146,104,294,0,1654.07,10,0,0,-1,1422,3,105|508|677
147,699,497,0,1106.2,10,0,0,-1,871,3,253|47|503
148,149,263,0,1902.67,10,0,0,-1,1857,3,512|7|182
149,570,466,0,1397.8,10,0,0,-1,1528,3,672|151|456
150,13,572,0,2180.07,10,0,0,-1,2061,3,624|241|577
151,391,374,0,1452.4,10,0,0,-1,1087,3,372|628|201
152,181,468,0,920.8,10,0,0,-1,827,3,319|152|637
153,49,620,0,1702.87,10,0,0,-1,1410,3,490|613|103
154,676,13,0,1748.27,10,0,0,-1,1632,3,677|293|506
155,134,478,0,1345.8,10,0,0,-1,1429,3,671|262|484
156,585,153,0,1315.73,10,0,0,-1,1283,3,585|645|231
157,542,268,0,867.2,10,0,0,-1,895,3,429|670|594
158,272,28,0,1728.2,10,0,0,-1,1586,3,720|314|487
159,146,502,0,835.8,10,0,0,-1,911,3,632|650|408
160,199,189,0,1160.27,10,0,0,-1,1541,3,240|723|23
161,403,363,0,1317.53,10,0,0,-1,1098,3,403|375|511
162,39,43,0,885,10,0,0,-1,860,3,624|508|505
163,543,152,0,1464.33,10,0,0,-1,1466,3,543|309|318
164,60,174,0,933.467,10,0,0,-1,1082,3,358|262|600
165,559,195,0,1555.93,10,0,0,-1,1373,3,434|402|320
166,98,477,0,1063.2,10,0,0,-1,1087,3,98|628|594
167,678,372,0,597.067,10,0,0,-1,638,3,293|87|24
168,12,403,0,2288.4,10,0,0,-1,2202,3,430|429|716
169,737,660,0,1951.33,10,0,0,-1,1801,3,314|512|164
170,342,405,0,1243.27,10,0,0,-1,1359,3,316|509|373
171,620,739,0,1149.73,10,0,0,-1,1229,3,737|150|241
172,81,626,0,2112.73,10,0,0,-1,2099,3,275|253|51
173,357,753,0,1937.73,10,0,0,-1,1529,3,98|506|31
174,404,309,0,1029.53,10,0,0,-1,798,3,378|173|7
175,548,377,0,1516.73,10,0,0,-1,1677,3,467|693|279
176,126,522,0,1756.13,10,0,0,-1,1841,3,467|268|594
177,97,320,0,516.267,10,0,0,-1,377,3,201|411|505
178,422,584,0,2137.87,10,0,0,-1,2157,3,321|242|162
179,651,416,0,993.133,10,0,0,-1,1156,3,704|525|723
180,5,660,0,1702.33,10,0,0,-1,1608,3,145|505|167
181,456,505,0,1055.2,10,0,0,-1,1099,3,462|210|372
182,51,348,0,1383.53,10,0,0,-1,1324,3,503|506|199
183,752,180,0,1588.6,10,0,0,-1,1733,3,314|508|137
184,465,422,0,2370.47,10,0,0,-1,2335,3,692|18|31
185,430,353,0,1150.93,10,0,0,-1,1229,3,432|703|347
186,162,615,0,618.667,10,0,0,-1,510,3,162|207|196
187,220,224,0,1193.8,10,0,0,-1,1106,3,327|329|227
188,29,508,0,1066,10,0,0,-1,884,3,230|52|614
189,478,75,0,485.067,10,0,0,-1,524,3,456|667|73
190,241,637,0,1581.4,10,0,0,-1,1437,3,240|411|680
191,560,85,0,1871,10,0,0,-1,1737,3,560|462|262
192,27,400,0,1529.27,10,0,0,-1,1406,3,525|408|51
193,240,114,0,1395,10,0,0,-1,1349,3,196|137|65
194,230,507,0,1039,10,0,0,-1,936,3,230|614|201
195,507,68,0,776.4,10,0,0,-1,932,3,512|195|173
196,602,14,0,1093.13,10,0,0,-1,1174,3,616|7|516
197,326,597,0,1144.13,10,0,0,-1,1036,3,326|533|73
198,126,104,0,2221.33,10,0,0,-1,2151,3,335|322|238
199,181,309,0,1194.47,10,0,0,-1,1001,3,677|201|411
200,86,17,0,1411,10,0,0,-1,1176,3,98|505|624
201,542,479,0,1099.73,10,0,0,-1,1069,3,536|430|456
202,667,96,0,775.2,10,0,0,-1,894,3,462|472|210
203,254,10,0,1546.87,10,0,0,-1,1781,3,674|677|411
204,727,114,0,1331.33,10,0,0,-1,1303,3,724|83|319
205,253,719,0,1516.93,10,0,0,-1,1309,3,24|487|18
206,195,254,0,1160.93,10,0,0,-1,1083,3,392|730|201
207,66,12,0,2302.87,10,0,0,-1,1978,3,156|455|642
208,305,628,0,1200.93,10,0,0,-1,997,3,547|173|487
209,144,85,0,1762.67,10,0,0,-1,1813,3,74|594|204
210,525,71,0,1307.13,10,0,0,-1,1174,3,162|161|164
211,359,435,0,938.2,10,0,0,-1,964,3,60|586|233
212,269,83,0,1058.87,10,0,0,-1,1260,3,594|490|495
213,568,660,0,1314.87,10,0,0,-1,1255,3,182|183|491
214,644,156,0,1297.73,10,0,0,-1,1317,3,228|35|279
215,456,721,0,910.467,10,0,0,-1,1073,3,278|455|358
216,506,453,0,1175.67,10,0,0,-1,1274,3,614|42|296
217,641,6,0,1704,10,0,0,-1,1460,3,230|167|162
218,316,157,0,1315.13,10,0,0,-1,1439,3,509|196|319
219,467,733,0,1375.2,10,0,0,-1,1375,3,472|268|266
220,11,499,0,1420.2,10,0,0,-1,1285,3,57|719|624
221,23,49,0,796.467,10,0,0,-1,863,3,724|725|42
222,48,5,0,1235.6,10,0,0,-1,1124,3,200|203|512
223,340,280,0,1504.27,10,0,0,-1,1416,3,59|358|79
224,60,208,0,926.667,10,0,0,-1,821,3,60|347|676
225,751,637,0,1608.13,10,0,0,-1,1566,3,147|653|676
226,685,220,0,1339.07,10,0,0,-1,1245,3,396|323|329
227,550,499,0,1209.87,10,0,0,-1,1102,3,586|595|296
228,292,508,0,809.867,10,0,0,-1,610,3,495|98|97
229,712,368,0,898.733,10,0,0,-1,845,3,600|338|525
230,235,575,0,1389.33,10,0,0,-1,1340,3,729|376|378
231,579,591,0,1076.6,10,0,0,-1,1016,3,672|152|455
232,417,328,0,1468.07,10,0,0,-1,1362,3,201|18|24
233,272,418,0,1196.6,10,0,0,-1,1222,3,720|5|110
234,30,181,0,1092.33,10,0,0,-1,1159,3,742|741|173
235,197,179,0,786.6,10,0,0,-1,677,3,722|732|714
236,681,506,0,1805.6,10,0,0,-1,1376,3,682|356|679
237,407,470,0,1514.73,10,0,0,-1,1313,3,709|714|319
238,226,181,0,892.067,10,0,0,-1,925,3,705|24|487
239,46,650,0,1038.53,10,0,0,-1,1191,3,18|614|704
240,276,97,0,1019.07,10,0,0,-1,1264,3,280|79|296
241,592,615,0,1326.87,10,0,0,-1,1379,3,60|354|184
242,261,637,0,1788.27,10,0,0,-1,2020,3,508|198|151
243,606,318,0,647.6,10,0,0,-1,702,3,607|403|709
244,552,577,0,1229.27,10,0,0,-1,1284,3,667|462|564
245,633,13,0,2394,10,0,0,-1,2231,3,355|677|97
246,642,577,0,1310.73,10,0,0,-1,1409,3,75|73|564
247,485,256,0,870.067,10,0,0,-1,704,3,484|345|358
248,578,64,0,974.733,10,0,0,-1,939,3,184|183|319
249,15,455,0,1986.4,10,0,0,-1,1980,3,511|505|408
250,625,710,0,1241.07,10,0,0,-1,1312,3,107|309|173
251,90,426,0,1410.13,10,0,0,-1,1336,3,196|7|150
252,215,32,0,1245.33,10,0,0,-1,1575,3,82|549|654
253,537,580,0,1536.93,10,0,0,-1,1738,3,431|435|354
254,539,347,0,1629.27,10,0,0,-1,1845,3,314|509|318
255,716,200,0,602,10,0,0,-1,354,3,716|712|343
256,339,273,0,654.4,10,0,0,-1,545,3,69|96|525
257,79,13,0,1864.67,10,0,0,-1,1952,3,210|372|505
258,512,406,0,939.267,10,0,0,-1,900,3,242|246|727
259,390,360,0,699.2,10,0,0,-1,769,3,227|231|112
260,189,307,0,1055.2,10,0,0,-1,1394,3,194|606|608
261,283,317,0,1726.93,10,0,0,-1,1731,3,250|487|508
262,290,529,0,761.867,10,0,0,-1,603,3,293|209|734
263,346,21,0,1537.07,10,0,0,-1,1886,3,378|25|498
264,481,312,0,1993,10,0,0,-1,1911,3,482|268|162
265,173,29,0,878.533,10,0,0,-1,908,3,205|201|24
266,261,612,0,1026.33,10,0,0,-1,1005,3,261|316|509
267,288,341,0,1252.13,10,0,0,-1,1340,3,69|339|230
268,447,155,0,1788.73,10,0,0,-1,1946,3,443|584|455
269,312,648,0,1854.07,10,0,0,-1,1715,3,309|240|408
270,371,405,0,1338.2,10,0,0,-1,1253,3,370|525|393
271,133,390,0,1352.93,10,0,0,-1,1424,3,133|353|73
272,612,747,0,1292,10,0,0,-1,1088,3,506|509|314
273,311,704,0,904.6,10,0,0,-1,914,3,719|317|509
274,452,308,0,1750.27,10,0,0,-1,1403,3,60|251|242
275,439,176,0,1046.8,10,0,0,-1,1176,3,427|150|242
276,592,3,0,1394.87,10,0,0,-1,1547,3,41|639|402
277,560,7,0,1568.4,10,0,0,-1,1571,3,670|44|48
278,691,412,0,1226.2,10,0,0,-1,1357,3,691|253|24
279,408,194,0,842.133,10,0,0,-1,938,3,408|725|607
280,235,533,0,1629.07,10,0,0,-1,1566,3,201|24|434
281,310,409,0,1553.13,10,0,0,-1,1462,3,720|719|5
282,686,37,0,1025.07,10,0,0,-1,964,3,396|691|472
283,633,458,0,2167.27,10,0,0,-1,1759,3,468|357|505
284,184,51,0,631.267,10,0,0,-1,531,3,186|292|492
285,167,486,0,1098.47,10,0,0,-1,972,3,164|47|266
286,300,105,0,1227.4,10,0,0,-1,1054,3,603|666|525
287,41,31,0,1319.53,10,0,0,-1,1182,3,35|52|505
288,195,678,0,928.333,10,0,0,-1,764,3,727|725|96
289,358,17,0,1798.07,10,0,0,-1,1477,3,680|677|316
290,227,747,0,1932.47,10,0,0,-1,1569,3,18|506|316
291,3,466,0,1568.67,10,0,0,-1,1709,3,118|440|589
292,675,260,0,1563.53,10,0,0,-1,1232,3,677|98|411
293,719,326,0,2368.07,10,0,0,-1,2185,3,516|168|520
294,520,112,0,819.533,10,0,0,-1,893,3,400|641|41
295,643,200,0,1165.47,10,0,0,-1,992,3,647|234|48
296,128,52,0,767.133,10,0,0,-1,792,3,128|692|667
297,122,474,0,1248.6,10,0,0,-1,1344,3,124|456|360
298,646,199,0,1444.73,10,0,0,-1,1265,3,74|253|250
299,456,234,0,532.067,10,0,0,-1,680,3,472|268|228
300,15,459,0,2136.4,10,0,0,-1,2196,3,508|506|296
301,223,147,0,1086.07,10,0,0,-1,1285,3,645|584|402
302,39,161,0,696.333,10,0,0,-1,691,3,39|211|742
303,265,610,0,1524.47,10,0,0,-1,1694,3,637|355|345
304,145,634,0,576.733,10,0,0,-1,681,3,38|211|742
305,150,715,0,1070.4,10,0,0,-1,1195,3,458|508|195
306,118,19,0,1185.87,10,0,0,-1,1229,3,745|147|273
307,705,512,0,961,10,0,0,-1,830,3,49|487|411
308,522,684,0,2088.6,10,0,0,-1,2062,3,725|721|154
309,578,278,0,915.2,10,0,0,-1,951,3,98|490|52
310,276,704,0,1285.93,10,0,0,-1,1482,3,281|594|372
311,625,608,0,1616.4,10,0,0,-1,1457,3,625|105|173
312,731,180,0,1104.6,10,0,0,-1,1247,3,240|243|137
313,58,16,0,1912.27,10,0,0,-1,1964,3,571|389|195
314,455,6,0,1737.27,10,0,0,-1,1381,3,345|268|240
315,485,753,0,2242.47,10,0,0,-1,2135,3,44|47|428
316,131,534,0,2070.2,10,0,0,-1,2249,3,594|250|201
317,155,586,0,882.8,10,0,0,-1,795,3,155|63|358
318,335,350,0,1325.53,10,0,0,-1,1405,3,692|456|354
319,41,525,0,967.533,10,0,0,-1,819,3,35|48|164
320,630,669,0,877.8,10,0,0,-1,859,3,74|414|556
321,753,455,0,1967.67,10,0,0,-1,2056,3,753|458|624
322,271,612,0,1443.2,10,0,0,-1,1413,3,263|67|495
323,145,181,0,1023.33,10,0,0,-1,1096,3,242|198|137
324,669,115,0,1330.73,10,0,0,-1,1518,3,127|691|357
325,723,232,0,940.333,10,0,0,-1,883,3,724|204|490
326,379,254,0,898.533,10,0,0,-1,826,3,712|707|495
327,113,630,0,1188.67,10,0,0,-1,1010,3,350|157|151
328,617,405,0,1676.4,10,0,0,-1,1588,3,100|109|378
329,353,221,0,1723.47,10,0,0,-1,1756,3,353|455|233
330,165,459,0,1022.2,10,0,0,-1,1022,3,24|49|564
331,561,347,0,753.267,10,0,0,-1,813,3,694|702|268
332,663,307,0,1439.8,10,0,0,-1,1397,3,45|42|205
333,738,715,0,1350.4,10,0,0,-1,1524,3,545|321|729
334,505,329,0,1469.07,10,0,0,-1,1418,3,42|49|391
335,464,737,0,2212.67,10,0,0,-1,1950,3,467|250|103
336,190,294,0,1025.2,10,0,0,-1,898,3,190|389|386
337,568,28,0,930.867,10,0,0,-1,898,3,568|578|707
338,311,234,0,1831.2,10,0,0,-1,1575,3,311|317|167
339,402,544,0,1164.53,10,0,0,-1,1370,3,2|649|408
340,667,118,0,1188.07,10,0,0,-1,1500,3,35|645|440
341,680,662,0,1070.07,10,0,0,-1,978,3,673|491|636
342,692,608,0,1465.73,10,0,0,-1,1675,3,564|358|379
343,521,347,0,1336.27,10,0,0,-1,1493,3,320|408|487
344,37,188,0,1597,10,0,0,-1,1378,3,52|614|506
345,273,297,0,1127.07,10,0,0,-1,970,3,162|614|24
346,405,284,0,1498,10,0,0,-1,1300,3,405|378|30
347,499,225,0,769.333,10,0,0,-1,643,3,503|168|164
348,289,261,0,1524.33,10,0,0,-1,1249,3,287|96|240
349,309,69,0,867.733,10,0,0,-1,886,3,624|242|505
350,620,585,0,2341.07,10,0,0,-1,2133,3,458|509|645
351,652,406,0,1075.13,10,0,0,-1,1150,3,525|724|409
352,185,545,0,1257.87,10,0,0,-1,1037,3,96|411|242
353,331,236,0,1748.6,10,0,0,-1,1786,3,703|594|167
354,319,691,0,1045.8,10,0,0,-1,1125,3,154|151|64
355,50,639,0,597.667,10,0,0,-1,618,3,296|372|40
356,28,104,0,1538,10,0,0,-1,1361,3,487|18|33
357,734,593,0,901.867,10,0,0,-1,910,3,723|393|416
358,252,705,0,729.4,10,0,0,-1,902,3,252|87|487
359,653,593,0,1100.87,10,0,0,-1,1155,3,734|730|25
360,304,285,0,453.8,10,0,0,-1,421,3,547|306|616
361,500,298,0,967.667,10,0,0,-1,805,3,162|168|233
362,199,359,0,1311.27,10,0,0,-1,1489,3,240|600|715
363,477,19,0,952.8,10,0,0,-1,1006,3,477|486|253
364,456,241,0,1382.2,10,0,0,-1,1456,3,667|266|506
365,350,698,0,1270.8,10,0,0,-1,1316,3,157|158|279
366,477,238,0,1508.87,10,0,0,-1,1856,3,472|73|649
367,733,216,0,1840.53,10,0,0,-1,1703,3,525|18|227
368,487,237,0,934.267,10,0,0,-1,834,3,487|201|523
369,486,117,0,1478.2,10,0,0,-1,1903,3,693|462|582
370,721,64,0,906.8,10,0,0,-1,866,3,54|154|358
371,223,317,0,1419,10,0,0,-1,1235,3,52|487|309
372,576,537,0,1943,10,0,0,-1,1578,3,671|455|112
373,455,402,0,1047.47,10,0,0,-1,1098,3,451|586|594
374,371,348,0,1316.93,10,0,0,-1,1224,3,736|741|211
375,228,284,0,1661.07,10,0,0,-1,1411,3,52|168|103
376,319,627,0,1246.93,10,0,0,-1,1154,3,186|97|408
377,345,14,0,1791.67,10,0,0,-1,1900,3,268|50|24
378,530,706,0,760.467,10,0,0,-1,814,3,529|734|173
379,464,207,0,1175.2,10,0,0,-1,1154,3,464|266|18
380,428,714,0,1177.4,10,0,0,-1,1264,3,458|316|196
381,586,97,0,839.067,10,0,0,-1,829,3,586|296|339
382,440,620,0,1413.4,10,0,0,-1,1427,3,745|237|106
383,385,462,0,1051.8,10,0,0,-1,1126,3,63|157|345
384,503,728,0,515.933,10,0,0,-1,522,3,162|613|205
385,625,353,0,2074.33,10,0,0,-1,1865,3,309|510|87
386,126,311,0,2214.33,10,0,0,-1,2325,3,456|253|719
387,592,145,0,1384.53,10,0,0,-1,1223,3,594|253|240
388,447,433,0,915.867,10,0,0,-1,1055,3,440|549|399
389,667,739,0,1166.2,10,0,0,-1,1172,3,472|372|487
390,243,426,0,945.6,10,0,0,-1,1058,3,243|508|545
391,474,734,0,1427.53,10,0,0,-1,1250,3,473|357|292
392,46,552,0,930.933,10,0,0,-1,701,3,46|594|75
393,492,228,0,564.4,10,0,0,-1,504,3,24|49|223
394,410,412,0,1723.53,10,0,0,-1,1440,3,410|357|358
395,733,309,0,604.2,10,0,0,-1,653,3,733|412|526
396,185,397,0,1243,10,0,0,-1,1227,3,487|24|640
397,142,383,0,1754.47,10,0,0,-1,2085,3,142|323|751
398,382,320,0,1059,10,0,0,-1,894,3,248|735|374
399,684,363,0,2403.27,10,0,0,-1,2014,3,682|473|408
400,193,110,0,877.933,10,0,0,-1,788,3,193|187|509
401,170,244,0,591.133,10,0,0,-1,464,3,162|408|506
402,382,452,0,1458.73,10,0,0,-1,1239,3,381|248|403
403,705,373,0,1215.2,10,0,0,-1,1098,3,230|51|205
404,644,172,0,1676.87,10,0,0,-1,1890,3,582|2|0
405,292,583,0,1105,10,0,0,-1,1134,3,487|49|224
406,397,628,0,965.267,10,0,0,-1,984,3,398|434|642
407,544,695,0,780.2,10,0,0,-1,936,3,98|339|24
408,414,145,0,1589.93,10,0,0,-1,1551,3,594|296|505
409,165,305,0,1233.4,10,0,0,-1,1053,3,161|162|306
410,327,638,0,1084.13,10,0,0,-1,1034,3,327|434|689
411,473,101,0,2264.73,10,0,0,-1,1785,3,357|676|109
412,114,73,0,1313.13,10,0,0,-1,1061,3,156|158|451
413,702,254,0,1007.87,10,0,0,-1,972,3,74|590|279
414,47,85,0,1181.2,10,0,0,-1,1055,3,47|24|18
415,370,55,0,1959.87,10,0,0,-1,1974,3,369|442|599
416,732,63,0,760.133,10,0,0,-1,629,3,714|713|182
417,230,741,0,882,10,0,0,-1,868,3,487|18|525
418,697,537,0,1154.6,10,0,0,-1,1056,3,456|127|333
419,482,500,0,1350.2,10,0,0,-1,1224,3,465|486|612
420,175,598,0,2017.13,10,0,0,-1,1945,3,725|487|221
421,424,19,0,1331.2,10,0,0,-1,1317,3,546|508|161
422,48,14,0,1359.27,10,0,0,-1,1420,3,408|242|720
423,695,522,0,1390.93,10,0,0,-1,1403,3,266|487|525
424,566,490,0,1547.07,10,0,0,-1,1387,3,12|541|227
425,578,264,0,1222.27,10,0,0,-1,942,3,721|68|318
426,256,8,0,1868.67,10,0,0,-1,1697,3,256|49|341
427,299,327,0,1395.07,10,0,0,-1,1436,3,337|669|432
