demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost,OrderNum,Order
94,76,62,0,463.733,10,0,0,-1,664,3,51|57|92
95,93,32,0,544.4,10,0,0,-1,387,3,51|89|16
96,4,13,0,500.533,10,0,0,-1,508,3,48|52|34
97,33,36,0,256.333,10,0,0,-1,300,3,32|74|1
98,17,91,0,542.733,10,0,0,-1,572,3,20|72|92
99,47,90,0,564.533,10,0,0,-1,479,3,72|16|2
100,55,26,0,356.4,10,0,0,-1,253,3,55|54|38
101,70,59,0,630.267,10,0,0,-1,548,3,49|52|39
102,14,98,0,908.4,10,0,0,-1,701,3,75|9|43
103,79,0,0,483.467,10,0,0,-1,511,3,42|32|45
104,89,68,0,569.733,10,0,0,-1,463,3,16|19|7
105,92,109,0,384.667,10,0,0,-1,493,3,2|101|71
106,93,14,0,724,10,0,0,-1,641,3,56|11|35
107,74,105,0,448.133,10,0,0,-1,380,3,32|6|47
108,65,98,0,445.8,10,0,0,-1,469,3,45|33|81
109,6,37,0,486.4,10,0,0,-1,409,3,33|45|34
110,12,80,0,356.067,10,0,0,-1,358,3,19|6|43
111,71,53,0,539.867,10,0,0,-1,532,3,80|32|45
112,95,37,0,554.733,10,0,0,-1,455,3,57|56|16
113,3,74,0,394.533,10,0,0,-1,372,3,3|63|43
114,51,79,0,600.067,10,0,0,-1,523,3,89|16|32
115,106,4,0,556.733,10,0,0,-1,446,3,11|56|57
116,84,64,0,441.4,10,0,0,-1,319,3,101|49|19
117,31,98,0,518.4,10,0,0,-1,559,3,20|56|92
118,49,39,0,416.2,10,0,0,-1,321,3,49|5|65
119,49,51,0,484,10,0,0,-1,213,3,49|48|16
120,46,97,0,415.733,10,0,0,-1,491,3,46|47|16
121,4,57,0,359.933,10,0,0,-1,242,3,4|49|84
122,106,19,0,357.733,10,0,0,-1,260,3,11|21|18
123,107,5,0,569.133,10,0,0,-1,474,3,107|46|7
124,68,108,0,693.333,10,0,0,-1,612,3,33|6|27
125,101,25,0,339.333,10,0,0,-1,250,3,3|2|38
126,31,9,0,432.733,10,0,0,-1,405,3,20|72|11
127,27,102,0,234.933,10,0,0,-1,217,3,27|18|47
128,58,26,0,357.267,10,0,0,-1,392,3,58|37|72
129,5,46,0,418.733,10,0,0,-1,300,3,5|6|12
130,84,53,0,648.867,10,0,0,-1,587,3,101|52|12
131,90,6,0,485.4,10,0,0,-1,400,3,91|101|42
132,88,81,0,519.733,10,0,0,-1,605,3,51|92|49
133,76,52,0,464.2,10,0,0,-1,485,3,88|51|55
134,94,43,0,765.933,10,0,0,-1,626,3,86|95|63
135,105,42,0,560.4,10,0,0,-1,546,3,104|47|33
136,43,97,0,488.8,10,0,0,-1,474,3,43|6|19
137,29,14,0,693.333,10,0,0,-1,659,3,16|24|103
138,51,59,0,642.733,10,0,0,-1,519,3,56|16|103
139,100,61,0,708.867,10,0,0,-1,709,3,3|2|105
140,93,75,0,557.467,10,0,0,-1,545,3,93|89|11
141,35,62,0,692.467,10,0,0,-1,704,3,75|39|40
142,91,75,0,674.4,10,0,0,-1,534,3,3|49|8
143,11,80,0,502.4,10,0,0,-1,575,3,46|47|43
144,88,65,0,650.533,10,0,0,-1,508,3,50|54|52
145,79,105,0,534.4,10,0,0,-1,421,3,43|32|7
146,47,48,0,367.2,10,0,0,-1,291,3,47|18|12
147,41,93,0,564.8,10,0,0,-1,503,3,41|63|101
148,70,6,0,333.2,10,0,0,-1,275,3,63|71|32
149,65,92,0,624.6,10,0,0,-1,422,3,1|39|18
150,69,11,0,465.733,10,0,0,-1,340,3,32|74|45
151,48,61,0,444.533,10,0,0,-1,481,3,38|12|46
152,9,106,0,353.067,10,0,0,-1,422,3,8|64|18
153,11,3,0,466.067,10,0,0,-1,415,3,72|16|57
154,82,38,0,432.6,10,0,0,-1,593,3,82|20|92
155,56,41,0,302.4,10,0,0,-1,367,3,57|92|70
156,99,23,0,744.067,10,0,0,-1,633,3,99|49|72
157,93,11,0,279.133,10,0,0,-1,253,3,93|51|16
158,30,104,0,681.267,10,0,0,-1,580,3,101|2|56
159,89,53,0,516.733,10,0,0,-1,409,3,16|27|19
160,4,86,0,562.933,10,0,0,-1,370,3,38|70|92
161,50,99,0,334.133,10,0,0,-1,562,3,50|57|70
162,57,74,0,488.533,10,0,0,-1,310,3,57|27|12
163,107,42,0,627.4,10,0,0,-1,524,3,21|47|18
164,96,66,0,548.733,10,0,0,-1,415,3,56|16|27
165,79,107,0,541.4,10,0,0,-1,415,3,42|74|64
166,100,22,0,680.067,10,0,0,-1,670,3,30|84|56
167,86,14,0,859.733,10,0,0,-1,703,3,57|72|53
168,84,52,0,296.333,10,0,0,-1,278,3,84|101|49
169,82,38,0,432.6,10,0,0,-1,593,3,31|72|56
170,99,9,0,688.8,10,0,0,-1,598,3,30|2|54
171,72,43,0,484.133,10,0,0,-1,400,3,16|27|33
172,77,38,0,260.733,10,0,0,-1,347,3,77|56|55
173,40,11,0,502.733,10,0,0,-1,435,3,68|42|74
174,16,60,0,565.733,10,0,0,-1,421,3,12|7|53
175,107,4,0,643.733,10,0,0,-1,495,3,31|20|45
176,40,61,0,596.333,10,0,0,-1,631,3,81|74|7
177,26,65,0,348.933,10,0,0,-1,283,3,26|18|45
178,9,105,0,401.067,10,0,0,-1,436,3,9|64|11
179,103,96,0,543.533,10,0,0,-1,636,3,34|46|56
180,104,4,0,485.2,10,0,0,-1,463,3,10|31|57
181,90,33,0,464.4,10,0,0,-1,360,3,90|63|42
182,60,38,0,805.4,10,0,0,-1,585,3,53|1|4
183,30,82,0,639.067,10,0,0,-1,553,3,70|38|12
184,55,100,0,243.133,10,0,0,-1,437,3,2|3|70
185,102,52,0,415.2,10,0,0,-1,432,3,34|46|47
186,109,106,0,478.733,10,0,0,-1,426,3,109|33|72
187,61,48,0,531.4,10,0,0,-1,573,3,10|20|12
188,55,27,0,294.133,10,0,0,-1,171,3,2|3|38
189,42,11,0,460.733,10,0,0,-1,313,3,66|32|7
190,35,12,0,450.533,10,0,0,-1,601,3,75|36|9
191,86,33,0,594.2,10,0,0,-1,462,3,95|50|16
192,85,47,0,537.333,10,0,0,-1,463,3,90|91|49
193,1,55,0,646.333,10,0,0,-1,450,3,67|45|48
194,16,65,0,452.533,10,0,0,-1,331,3,16|12|7
195,68,50,0,493.333,10,0,0,-1,473,3,71|84|92
196,3,61,0,546.333,10,0,0,-1,515,3,55|38|46
197,24,29,0,298.733,10,0,0,-1,277,3,24|16|56
198,96,33,0,454.2,10,0,0,-1,366,3,96|56|16
199,48,97,0,341.933,10,0,0,-1,284,3,49|63|2
200,33,60,0,438.333,10,0,0,-1,439,3,33|32|39
201,57,26,0,313.6,10,0,0,-1,262,3,92|55|54
202,89,14,0,606.733,10,0,0,-1,530,3,16|72|102
203,21,62,0,492.8,10,0,0,-1,575,3,21|47|40
204,22,1,0,510.533,10,0,0,-1,486,3,31|11|9
205,100,103,0,682.267,10,0,0,-1,613,3,91|101|38
206,18,62,0,394.8,10,0,0,-1,434,3,7|64|81
207,38,42,0,279.133,10,0,0,-1,375,3,48|49|70
208,15,31,0,727.667,10,0,0,-1,678,3,44|0|72
209,102,54,0,558.333,10,0,0,-1,711,3,102|46|16
210,57,69,0,502.4,10,0,0,-1,464,3,57|92|63
211,72,74,0,423.333,10,0,0,-1,357,3,11|46|7
212,92,37,0,451.733,10,0,0,-1,344,3,57|16|11
213,84,13,0,635.867,10,0,0,-1,526,3,3|2|92
214,62,88,0,628.467,10,0,0,-1,595,3,41|84|3
215,78,31,0,486.533,10,0,0,-1,323,3,43|45|7
216,18,5,0,290.133,10,0,0,-1,253,3,18|26|12
217,98,73,0,541.133,10,0,0,-1,530,3,63|81|43
218,106,10,0,200.267,10,0,0,-1,210,3,106|11|72
219,7,23,0,313.667,10,0,0,-1,400,3,18|47|72
220,99,21,0,689.933,10,0,0,-1,559,3,30|49|12
221,85,48,0,311,10,0,0,-1,318,3,85|84|63
222,95,74,0,629.533,10,0,0,-1,442,3,50|57|7
223,68,22,0,577.2,10,0,0,-1,521,3,32|6|20
224,56,53,0,505.733,10,0,0,-1,423,3,16|11|102
225,34,108,0,606.2,10,0,0,-1,530,3,34|46|89
226,27,55,0,324.4,10,0,0,-1,252,3,27|89|57
227,62,29,0,583.867,10,0,0,-1,515,3,41|63|70
228,12,34,0,212.933,10,0,0,-1,191,3,12|27|47
229,28,81,0,506.267,10,0,0,-1,396,3,25|52|38
230,30,106,0,577.933,10,0,0,-1,500,3,30|70|18
231,102,92,0,528.533,10,0,0,-1,573,3,102|47|16
232,43,83,0,491.2,10,0,0,-1,385,3,43|18|46
233,2,35,0,550.067,10,0,0,-1,555,3,49|52|12
234,37,38,0,431.6,10,0,0,-1,583,3,10|72|55
235,30,7,0,482.333,10,0,0,-1,399,3,30|63|71
236,2,52,0,310.2,10,0,0,-1,251,3,2|3|48
237,25,91,0,389.667,10,0,0,-1,275,3,25|52|3
238,56,8,0,347.933,10,0,0,-1,262,3,56|16|7
239,93,73,0,307.133,10,0,0,-1,294,3,50|57|56
240,30,54,0,301.133,10,0,0,-1,322,3,30|84|101
241,75,57,0,610.733,10,0,0,-1,689,3,75|36|8
242,90,74,0,513.733,10,0,0,-1,366,3,101|63|78
243,5,59,0,480.333,10,0,0,-1,445,3,5|33|67
244,24,73,0,205,10,0,0,-1,192,3,24|27|18
245,84,20,0,518.067,10,0,0,-1,354,3,101|3|27
246,63,47,0,428.8,10,0,0,-1,382,3,63|49|12
247,99,39,0,667.867,10,0,0,-1,639,3,101|49|12
248,90,11,0,606.933,10,0,0,-1,433,3,85|101|16
249,107,62,0,665.867,10,0,0,-1,655,3,16|57|2
250,107,63,0,645,10,0,0,-1,539,3,107|106|11
251,91,89,0,552.067,10,0,0,-1,306,3,91|3|57
252,33,92,0,401.467,10,0,0,-1,398,3,33|19|12
253,108,53,0,893.733,10,0,0,-1,667,3,95|16|102
254,25,78,0,452.267,10,0,0,-1,351,3,25|38|49
255,108,99,0,599.133,10,0,0,-1,749,3,108|50|55
256,50,43,0,549.933,10,0,0,-1,440,3,56|16|19
257,106,33,0,454.133,10,0,0,-1,374,3,106|11|46
258,27,91,0,461.667,10,0,0,-1,346,3,16|56|92
259,38,3,0,243.067,10,0,0,-1,126,3,38|54|55
260,67,52,0,366.133,10,0,0,-1,315,3,67|45|19
261,45,68,0,255.4,10,0,0,-1,246,3,45|33|43
262,13,33,0,416.467,10,0,0,-1,402,3,104|46|47
263,33,35,0,292.333,10,0,0,-1,413,3,32|74|45
264,1,95,0,660.333,10,0,0,-1,527,3,1|7|18
265,63,103,0,587.733,10,0,0,-1,482,3,42|32|47
266,56,44,0,587.733,10,0,0,-1,489,3,56|72|11
267,41,58,0,695.133,10,0,0,-1,659,3,43|32|106
268,34,29,0,455.2,10,0,0,-1,496,3,34|47|16
269,106,10,0,200.267,10,0,0,-1,210,3,106|11|72
270,102,63,0,547.2,10,0,0,-1,595,3,46|18|52
271,13,5,0,444.467,10,0,0,-1,453,3,13|104|7
272,16,68,0,532.2,10,0,0,-1,433,3,16|57|63
273,2,46,0,388.2,10,0,0,-1,436,3,54|38|19
274,87,66,0,720.8,10,0,0,-1,606,3,95|50|54
275,103,29,0,571.2,10,0,0,-1,654,3,102|46|18
276,20,36,0,395.733,10,0,0,-1,501,3,11|105|13
277,14,98,0,908.4,10,0,0,-1,701,3,44|36|81
278,8,105,0,343.067,10,0,0,-1,370,3,8|7|47
279,89,109,0,509.133,10,0,0,-1,380,3,24|18|33
280,98,14,0,724.533,10,0,0,-1,735,3,49|52|12
281,1,48,0,472.133,10,0,0,-1,382,3,1|65|67
282,29,69,0,567.867,10,0,0,-1,528,3,25|52|32
283,70,47,0,355.8,10,0,0,-1,329,3,49|38|27
284,5,22,0,533.2,10,0,0,-1,430,3,19|18|104
285,84,59,0,690.867,10,0,0,-1,611,3,38|4|45
286,25,103,0,391.933,10,0,0,-1,299,3,52|27|46
287,74,96,0,517.6,10,0,0,-1,415,3,43|40|101
288,69,22,0,577.2,10,0,0,-1,462,3,33|6|31
289,75,79,0,598.4,10,0,0,-1,563,3,36|1|45
290,26,41,0,389.467,10,0,0,-1,371,3,12|52|38
291,43,10,0,461.2,10,0,0,-1,378,3,43|33|27
292,37,54,0,451.4,10,0,0,-1,491,3,31|72|89
293,18,101,0,485.533,10,0,0,-1,330,3,18|12|49
294,67,23,0,487.667,10,0,0,-1,506,3,45|64|18
295,47,22,0,296.2,10,0,0,-1,385,3,73|11|72
296,19,71,0,297.533,10,0,0,-1,309,3,12|52|70
297,10,80,0,615.733,10,0,0,-1,596,3,31|20|27
298,17,1,0,573.533,10,0,0,-1,488,3,23|31|7
299,99,60,0,887.867,10,0,0,-1,806,3,101|4|67
300,91,106,0,611.933,10,0,0,-1,417,3,30|63|49
301,90,107,0,670.933,10,0,0,-1,503,3,90|70|12
302,23,1,0,520.533,10,0,0,-1,481,3,23|20|11
303,88,28,0,404.067,10,0,0,-1,401,3,88|51|77
304,88,99,0,435.2,10,0,0,-1,473,3,57|55|49
305,80,108,0,739.733,10,0,0,-1,623,3,80|19|88
306,41,54,0,350.267,10,0,0,-1,348,3,41|71|63
307,94,44,0,926.733,10,0,0,-1,732,3,88|16|39
308,39,23,0,532.667,10,0,0,-1,632,3,39|18|47
309,52,0,0,378.933,10,0,0,-1,331,3,19|7|18
310,68,86,0,601.333,10,0,0,-1,566,3,41|63|101
311,82,1,0,516.533,10,0,0,-1,540,3,82|72|45
312,51,59,0,642.733,10,0,0,-1,519,3,89|72|11
313,77,60,0,662.733,10,0,0,-1,542,3,16|27|9
314,22,41,0,517.4,10,0,0,-1,636,3,31|16|63
315,37,62,0,538.4,10,0,0,-1,727,3,20|57|54
316,29,91,0,352.733,10,0,0,-1,416,3,29|55|63
317,100,16,0,475.067,10,0,0,-1,443,3,100|30|57
318,42,108,0,728.933,10,0,0,-1,460,3,43|6|86
319,106,71,0,575.4,10,0,0,-1,524,3,106|18|52
320,60,38,0,805.4,10,0,0,-1,585,3,35|39|65
321,106,49,0,530.6,10,0,0,-1,443,3,106|46|47
322,72,40,0,527.133,10,0,0,-1,457,3,72|18|64
323,4,8,0,379.267,10,0,0,-1,294,3,48|38|19
324,73,5,0,384.133,10,0,0,-1,409,3,73|47|7
325,52,0,0,378.933,10,0,0,-1,331,3,52|18|47
326,100,35,0,667.867,10,0,0,-1,758,3,71|81|36
327,45,62,0,238.8,10,0,0,-1,318,3,33|32|81
328,90,26,0,469.333,10,0,0,-1,449,3,90|91|49
329,76,80,0,531.733,10,0,0,-1,680,3,76|88|70
330,86,1,0,713.733,10,0,0,-1,574,3,93|89|7
331,101,79,0,331.133,10,0,0,-1,339,3,84|63|40
332,99,7,0,579.333,10,0,0,-1,497,3,84|63|49
333,84,58,0,665.933,10,0,0,-1,520,3,63|38|16
334,83,45,0,409.333,10,0,0,-1,488,3,31|20|21
335,19,46,0,237.533,10,0,0,-1,174,3,19|12|27
336,96,66,0,548.733,10,0,0,-1,415,3,96|56|33
337,103,8,0,408.067,10,0,0,-1,457,3,103|34|46
338,58,1,0,553.467,10,0,0,-1,585,3,58|11|64
339,67,92,0,578.6,10,0,0,-1,351,3,67|43|40
340,22,91,0,479.733,10,0,0,-1,570,3,10|72|57
341,17,90,0,555.733,10,0,0,-1,612,3,23|57|70
342,49,30,0,147.533,10,0,0,-1,223,3,49|70|63
343,29,78,0,584.067,10,0,0,-1,509,3,29|38|71
344,11,63,0,489.4,10,0,0,-1,482,3,46|47|38
345,103,5,0,522.467,10,0,0,-1,590,3,102|34|45
346,80,38,0,346.533,10,0,0,-1,350,3,80|40|70
347,29,101,0,306.733,10,0,0,-1,366,3,56|92|55
348,57,67,0,433.533,10,0,0,-1,345,3,92|54|38
349,1,68,0,462.4,10,0,0,-1,415,3,65|67|43
350,82,66,0,532.133,10,0,0,-1,537,3,83|11|7
351,91,8,0,597.333,10,0,0,-1,380,3,101|3|52
352,50,67,0,477.533,10,0,0,-1,393,3,50|16|12
353,88,66,0,608.8,10,0,0,-1,485,3,51|16|19
354,20,42,0,543.733,10,0,0,-1,455,3,72|24|18
355,66,10,0,533.2,10,0,0,-1,412,3,74|45|7
356,8,106,0,295.067,10,0,0,-1,356,3,8|7|73
357,47,22,0,296.2,10,0,0,-1,385,3,73|11|20
358,101,19,0,359.333,10,0,0,-1,281,3,101|3|38
359,101,74,0,435,10,0,0,-1,261,3,101|63|71
360,91,8,0,597.333,10,0,0,-1,380,3,101|70|52
361,37,60,0,507.133,10,0,0,-1,528,3,10|11|46
362,45,41,0,222.8,10,0,0,-1,271,3,33|32|43
363,41,106,0,564.733,10,0,0,-1,560,3,43|32|18
364,66,72,0,471.533,10,0,0,-1,270,3,32|45|64
365,58,44,0,574.133,10,0,0,-1,487,3,106|11|35
366,30,52,0,344.333,10,0,0,-1,357,3,30|84|3
367,88,1,0,613.733,10,0,0,-1,528,3,88|16|7
368,51,5,0,416.333,10,0,0,-1,404,3,51|92|48
369,42,77,0,541.333,10,0,0,-1,347,3,32|33|19
370,15,29,0,877.2,10,0,0,-1,688,3,53|39|52
371,108,66,0,812.733,10,0,0,-1,596,3,76|88|19
372,91,61,0,719.867,10,0,0,-1,550,3,30|63|27
373,15,47,0,594.067,10,0,0,-1,499,3,44|35|103
374,73,85,0,530.733,10,0,0,-1,665,3,26|52|38
375,17,63,0,541.4,10,0,0,-1,576,3,20|16|49
376,105,12,0,364.733,10,0,0,-1,309,3,105|11|46
377,64,106,0,267.067,10,0,0,-1,290,3,64|7|73
378,59,70,0,778.733,10,0,0,-1,682,3,53|75|38
379,49,55,0,211.867,10,0,0,-1,135,2,49|38
380,29,43,0,569.533,10,0,0,-1,456,3,29|28|12
381,85,54,0,338.133,10,0,0,-1,335,3,90|91|3
382,26,31,0,281.667,10,0,0,-1,183,3,26|12|72
383,51,43,0,542,10,0,0,-1,433,3,16|24|19
384,100,17,0,703.2,10,0,0,-1,646,3,30|38|52
385,66,21,0,471.8,10,0,0,-1,395,3,109|32|18
386,105,6,0,458.867,10,0,0,-1,399,3,105|104|45
387,0,52,0,488.2,10,0,0,-1,539,3,103|34|47
388,4,59,0,568.333,10,0,0,-1,479,3,5|74|65
389,23,38,0,436.6,10,0,0,-1,534,3,31|20|92
390,83,79,0,638.133,10,0,0,-1,613,3,83|10|33
391,20,80,0,575.733,10,0,0,-1,563,3,46|47|33
392,102,2,0,606.2,10,0,0,-1,564,3,46|27|57
393,78,57,0,508.8,10,0,0,-1,421,3,32|33|27
394,90,21,0,630.933,10,0,0,-1,456,3,30|63|12
395,59,63,0,726.4,10,0,0,-1,687,3,75|36|45
396,70,66,0,315.8,10,0,0,-1,281,3,70|63|81
397,4,91,0,315.8,10,0,0,-1,276,3,4|48|49
398,34,12,0,239.2,10,0,0,-1,253,3,34|46|18
399,82,81,0,545.133,10,0,0,-1,567,3,82|16|32
400,15,95,0,925.667,10,0,0,-1,708,3,35|103|34
401,5,23,0,532.533,10,0,0,-1,371,3,45|64|73
402,86,33,0,594.2,10,0,0,-1,462,3,95|57|55
403,42,10,0,531.2,10,0,0,-1,379,3,74|45|7
404,5,61,0,515.333,10,0,0,-1,505,3,32|64|7
405,85,23,0,684.067,10,0,0,-1,548,3,85|2|16
406,20,3,0,410.067,10,0,0,-1,396,3,20|16|57
407,55,102,0,427.2,10,0,0,-1,388,3,38|52|47
408,99,20,0,663.067,10,0,0,-1,531,3,30|3|27
409,70,59,0,630.267,10,0,0,-1,548,3,38|52|36
410,99,54,0,398.133,10,0,0,-1,420,3,99|30|49
411,76,79,0,723.067,10,0,0,-1,630,3,88|51|7
412,56,75,0,429.2,10,0,0,-1,448,3,16|72|11
413,108,99,0,599.133,10,0,0,-1,749,3,108|94|84
414,23,3,0,465.067,10,0,0,-1,442,3,31|16|50
